network,source,target,similarity,source_n_speeches,target_n_speeches,default_visible
ai_rhetoric,Millard Fillmore,Thomas Jefferson,0.8449976596150386,7,24,True
ai_rhetoric,Millard Fillmore,Ulysses S. Grant,0.7838176001095946,7,32,True
ai_rhetoric,Millard Fillmore,Warren G. Harding,-0.39927147563980386,7,18,True
ai_rhetoric,Millard Fillmore,William Harrison,-0.39276930518830583,7,1,False
ai_rhetoric,Millard Fillmore,William McKinley,0.9225020720772183,7,14,True
ai_rhetoric,Millard Fillmore,William Taft,0.9502190630019441,7,12,True
ai_rhetoric,Millard Fillmore,Woodrow Wilson,-0.12205645798857323,7,33,True
ai_rhetoric,Millard Fillmore,Zachary Taylor,0.9250005161425451,7,4,False
ai_rhetoric,Richard M. Nixon,Ronald Reagan,0.5242409373253635,23,60,True
ai_rhetoric,Richard M. Nixon,Rutherford B. Hayes,-0.5536500434119247,23,16,True
ai_rhetoric,Richard M. Nixon,Theodore Roosevelt,-0.669234906683075,23,22,True
ai_rhetoric,Richard M. Nixon,Thomas Jefferson,-0.5795710902533069,23,24,True
ai_rhetoric,Richard M. Nixon,Ulysses S. Grant,-0.5630260616069137,23,32,True
ai_rhetoric,Richard M. Nixon,Warren G. Harding,0.6842220414363192,23,18,True
ai_rhetoric,Richard M. Nixon,William Harrison,0.45448566911587707,23,1,False
ai_rhetoric,Richard M. Nixon,William McKinley,-0.5620322787157982,23,14,True
ai_rhetoric,Richard M. Nixon,William Taft,-0.7988877357451277,23,12,True
ai_rhetoric,Richard M. Nixon,Woodrow Wilson,0.02717526665141183,23,33,True
ai_rhetoric,Richard M. Nixon,Zachary Taylor,-0.5535378763937542,23,4,False
ai_rhetoric,Ronald Reagan,Rutherford B. Hayes,-0.6263291867378491,60,16,True
ai_rhetoric,Ronald Reagan,Theodore Roosevelt,-0.6319868177888017,60,22,True
ai_rhetoric,Ronald Reagan,Thomas Jefferson,-0.8445614721937168,60,24,True
ai_rhetoric,Ronald Reagan,Ulysses S. Grant,-0.5562467220802856,60,32,True
ai_rhetoric,Ronald Reagan,Warren G. Harding,0.357793084798647,60,18,True
ai_rhetoric,Ronald Reagan,William Harrison,0.24096703502427796,60,1,False
ai_rhetoric,Ronald Reagan,William McKinley,-0.9147812091216343,60,14,True
ai_rhetoric,Ronald Reagan,William Taft,-0.8473459947065693,60,12,True
ai_rhetoric,Ronald Reagan,Woodrow Wilson,0.23598283638345458,60,33,True
ai_rhetoric,Ronald Reagan,Zachary Taylor,-0.9337697078336213,60,4,False
ai_rhetoric,Rutherford B. Hayes,Theodore Roosevelt,0.6422725689842543,16,22,True
ai_rhetoric,Rutherford B. Hayes,Thomas Jefferson,0.5049981448128045,16,24,True
ai_rhetoric,Rutherford B. Hayes,Ulysses S. Grant,0.9343026690341804,16,32,True
ai_rhetoric,Rutherford B. Hayes,Warren G. Harding,-0.30518949200185785,16,18,True
ai_rhetoric,Rutherford B. Hayes,William Harrison,-0.631559257344075,16,1,False
ai_rhetoric,Rutherford B. Hayes,William McKinley,0.7577917471696931,16,14,True
ai_rhetoric,Rutherford B. Hayes,William Taft,0.8769003389386604,16,12,True
ai_rhetoric,Rutherford B. Hayes,Woodrow Wilson,-0.1853796114690409,16,33,True
ai_rhetoric,Rutherford B. Hayes,Zachary Taylor,0.6931282384442514,16,4,False
ai_rhetoric,Theodore Roosevelt,Thomas Jefferson,0.4122855844142473,22,24,True
ai_rhetoric,Theodore Roosevelt,Ulysses S. Grant,0.6563865652944287,22,32,True
ai_rhetoric,Theodore Roosevelt,Warren G. Harding,-0.015639659375933854,22,18,True
ai_rhetoric,Theodore Roosevelt,William Harrison,-0.16400590090365388,22,1,False
ai_rhetoric,Theodore Roosevelt,William McKinley,0.4739018643781143,22,14,True
ai_rhetoric,Theodore Roosevelt,William Taft,0.750369467878031,22,12,True
ai_rhetoric,Theodore Roosevelt,Woodrow Wilson,0.47685219508041893,22,33,True
ai_rhetoric,Theodore Roosevelt,Zachary Taylor,0.7853519750649895,22,4,False
ai_rhetoric,Thomas Jefferson,Ulysses S. Grant,0.5296031403878854,24,32,True
ai_rhetoric,Thomas Jefferson,Warren G. Harding,-0.5998497519663173,24,18,True
ai_rhetoric,Thomas Jefferson,William Harrison,-0.3419256434158149,24,1,False
ai_rhetoric,Thomas Jefferson,William McKinley,0.9075732384040176,24,14,True
ai_rhetoric,Thomas Jefferson,William Taft,0.741327065572901,24,12,True
ai_rhetoric,Thomas Jefferson,Woodrow Wilson,-0.34142889260195686,24,33,True
ai_rhetoric,Thomas Jefferson,Zachary Taylor,0.7133414609452227,24,4,False
ai_rhetoric,Ulysses S. Grant,Warren G. Harding,-0.35379669529472646,32,18,True
ai_rhetoric,Ulysses S. Grant,William Harrison,-0.7596021327319151,32,1,False
ai_rhetoric,Ulysses S. Grant,William McKinley,0.6885798091607547,32,14,True
ai_rhetoric,Ulysses S. Grant,William Taft,0.8289543238806677,32,12,True
ai_rhetoric,Ulysses S. Grant,Woodrow Wilson,-0.030574728036383753,32,33,True
ai_rhetoric,Ulysses S. Grant,Zachary Taylor,0.5697495292194593,32,4,False
ai_rhetoric,Warren G. Harding,William Harrison,0.6868271310995994,18,1,False
ai_rhetoric,Warren G. Harding,William McKinley,-0.5513863916185027,18,14,True
ai_rhetoric,Warren G. Harding,William Taft,-0.5404230506249145,18,12,True
ai_rhetoric,Warren G. Harding,Woodrow Wilson,0.6022668736032787,18,33,True
ai_rhetoric,Warren G. Harding,Zachary Taylor,-0.1489627135514735,18,4,False
ai_rhetoric,William Harrison,William McKinley,-0.4660439940882255,1,14,False
ai_rhetoric,William Harrison,William Taft,-0.5696661357169018,1,12,False
ai_rhetoric,William Harrison,Woodrow Wilson,0.3584637322854817,1,33,False
ai_rhetoric,William Harrison,Zachary Taylor,-0.08303707386557756,1,4,False
ai_rhetoric,William McKinley,William Taft,0.8832321123184226,14,12,True
ai_rhetoric,William McKinley,Woodrow Wilson,-0.4728051275864559,14,33,True
ai_rhetoric,William McKinley,Zachary Taylor,0.8252271583130295,14,4,False
ai_rhetoric,William Taft,Woodrow Wilson,-0.2040456051820264,12,33,True
ai_rhetoric,William Taft,Zachary Taylor,0.8456779399396824,12,4,False
ai_rhetoric,Woodrow Wilson,Zachary Taylor,-0.03907714516191928,33,4,False
rhetorical_fingerprint,Abraham Lincoln,Andrew Jackson,-0.08097336635021524,15,26,True
rhetorical_fingerprint,Abraham Lincoln,Andrew Johnson,0.20782675016743674,15,31,True
rhetorical_fingerprint,Abraham Lincoln,Barack Obama,0.3127093824465356,15,51,True
rhetorical_fingerprint,Abraham Lincoln,Benjamin Harrison,-0.3374327937076353,15,16,True
rhetorical_fingerprint,Abraham Lincoln,Bill Clinton,0.2798493322982448,15,39,True
rhetorical_fingerprint,Abraham Lincoln,Calvin Coolidge,-0.5711139823045598,15,12,True
rhetorical_fingerprint,Abraham Lincoln,Chester A. Arthur,-0.2886451836983463,15,11,True
rhetorical_fingerprint,Abraham Lincoln,Donald Trump,0.6049932113190928,15,53,True
rhetorical_fingerprint,Abraham Lincoln,Dwight D. Eisenhower,-0.6593581499256786,15,15,True
rhetorical_fingerprint,Abraham Lincoln,Franklin D. Roosevelt,0.4855611640503323,15,49,True
rhetorical_fingerprint,Abraham Lincoln,Franklin Pierce,-0.12638985375203926,15,15,True
rhetorical_fingerprint,Abraham Lincoln,George H. W. Bush,0.11851453028794777,15,23,True
rhetorical_fingerprint,Abraham Lincoln,George W. Bush,0.1317358095267003,15,38,True
rhetorical_fingerprint,Abraham Lincoln,George Washington,-0.22308607560484872,15,21,True
rhetorical_fingerprint,Abraham Lincoln,Gerald Ford,-0.7297804003530625,15,14,True
rhetorical_fingerprint,Abraham Lincoln,Grover Cleveland,0.008983806064564975,15,32,True
rhetorical_fingerprint,Abraham Lincoln,Harry S. Truman,0.552482444439486,15,19,True
rhetorical_fingerprint,Abraham Lincoln,Herbert Hoover,-0.16602882699833355,15,30,True
rhetorical_fingerprint,Abraham Lincoln,James A. Garfield,0.17147416071879631,15,1,False
rhetorical_fingerprint,Abraham Lincoln,James Buchanan,0.5380147516103431,15,14,True
rhetorical_fingerprint,Abraham Lincoln,James K. Polk,0.38997157337509525,15,25,True
rhetorical_fingerprint,Abraham Lincoln,James Madison,-0.2686930646889153,15,21,True
rhetorical_fingerprint,Abraham Lincoln,James Monroe,-0.011946628609483126,15,10,True
rhetorical_fingerprint,Abraham Lincoln,Jimmy Carter,-0.1638870329312967,15,22,True
rhetorical_fingerprint,Abraham Lincoln,Joe Biden,0.49271560671412673,15,28,True
rhetorical_fingerprint,Abraham Lincoln,John Adams,-0.45326065912927505,15,9,True
rhetorical_fingerprint,Abraham Lincoln,John F. Kennedy,-0.14661024362167865,15,44,True
rhetorical_fingerprint,Abraham Lincoln,John Quincy Adams,-0.3961970218968542,15,8,True
rhetorical_fingerprint,Abraham Lincoln,John Tyler,-0.015654569765258024,15,18,True
rhetorical_fingerprint,Abraham Lincoln,Lyndon B. Johnson,-0.049958736518615564,15,71,True
rhetorical_fingerprint,Abraham Lincoln,Martin Van Buren,0.015247642594115485,15,10,True
rhetorical_fingerprint,Abraham Lincoln,Millard Fillmore,-0.10841572028770323,15,7,True
rhetorical_fingerprint,Abraham Lincoln,Richard M. Nixon,0.19030039244928174,15,23,True
rhetorical_fingerprint,Abraham Lincoln,Ronald Reagan,0.2910891307721649,15,60,True
rhetorical_fingerprint,Abraham Lincoln,Rutherford B. Hayes,-0.2905363203425565,15,16,True
rhetorical_fingerprint,Abraham Lincoln,Theodore Roosevelt,-0.0012246660058780057,15,22,True
rhetorical_fingerprint,Abraham Lincoln,Thomas Jefferson,0.013814589754907906,15,24,True
rhetorical_fingerprint,Abraham Lincoln,Ulysses S. Grant,-0.06904141679771425,15,32,True
rhetorical_fingerprint,Abraham Lincoln,Warren G. Harding,-0.2569434679011083,15,18,True
rhetorical_fingerprint,Abraham Lincoln,William Harrison,0.5390214778677569,15,1,False
rhetorical_fingerprint,Abraham Lincoln,William McKinley,-0.555459954739573,15,14,True
rhetorical_fingerprint,Abraham Lincoln,William Taft,-0.2769253253434143,15,12,True
rhetorical_fingerprint,Abraham Lincoln,Woodrow Wilson,0.39892920569411333,15,33,True
rhetorical_fingerprint,Abraham Lincoln,Zachary Taylor,-0.4516992740858863,15,4,False
rhetorical_fingerprint,Andrew Jackson,Andrew Johnson,0.7843005000359031,26,31,True
rhetorical_fingerprint,Andrew Jackson,Barack Obama,-0.8326036654228415,26,51,True
rhetorical_fingerprint,Andrew Jackson,Benjamin Harrison,0.2472480638091275,26,16,True
rhetorical_fingerprint,Andrew Jackson,Bill Clinton,-0.6681389260894927,26,39,True
rhetorical_fingerprint,Andrew Jackson,Calvin Coolidge,-0.3729955899850878,26,12,True
rhetorical_fingerprint,Andrew Jackson,Chester A. Arthur,0.3725266452602447,26,11,True
rhetorical_fingerprint,Andrew Jackson,Donald Trump,-0.28468974777388095,26,53,True
rhetorical_fingerprint,Andrew Jackson,Dwight D. Eisenhower,-0.4772986763166317,26,15,True
rhetorical_fingerprint,Andrew Jackson,Franklin D. Roosevelt,-0.6264855651771112,26,49,True
rhetorical_fingerprint,Andrew Jackson,Franklin Pierce,0.7383265117422838,26,15,True
rhetorical_fingerprint,Andrew Jackson,George H. W. Bush,-0.6805363426822635,26,23,True
rhetorical_fingerprint,Andrew Jackson,George W. Bush,-0.7067947060205299,26,38,True
rhetorical_fingerprint,Andrew Jackson,George Washington,0.40472634071804947,26,21,True
rhetorical_fingerprint,Andrew Jackson,Gerald Ford,-0.4947272022544929,26,14,True
rhetorical_fingerprint,Andrew Jackson,Grover Cleveland,0.32915845586163917,26,32,True
rhetorical_fingerprint,Andrew Jackson,Harry S. Truman,-0.29851041493263786,26,19,True
rhetorical_fingerprint,Andrew Jackson,Herbert Hoover,-0.024073665648699616,26,30,True
rhetorical_fingerprint,Andrew Jackson,James A. Garfield,-0.4300516361465337,26,1,False
rhetorical_fingerprint,Andrew Jackson,James Buchanan,0.459048154787548,26,14,True
rhetorical_fingerprint,Andrew Jackson,James K. Polk,0.6106356860162326,26,25,True
rhetorical_fingerprint,Andrew Jackson,James Madison,0.21429186997285826,26,21,True
rhetorical_fingerprint,Andrew Jackson,James Monroe,0.35545997572649296,26,10,True
rhetorical_fingerprint,Andrew Jackson,Jimmy Carter,-0.2328752096418058,26,22,True
rhetorical_fingerprint,Andrew Jackson,Joe Biden,-0.7578937368376191,26,28,True
rhetorical_fingerprint,Andrew Jackson,John Adams,0.19919965554867525,26,9,True
rhetorical_fingerprint,Andrew Jackson,John F. Kennedy,-0.34575306224572777,26,44,True
rhetorical_fingerprint,Andrew Jackson,John Quincy Adams,0.36866823371673296,26,8,True
rhetorical_fingerprint,Andrew Jackson,John Tyler,0.6321876209069461,26,18,True
rhetorical_fingerprint,Andrew Jackson,Lyndon B. Johnson,-0.3310223854419968,26,71,True
rhetorical_fingerprint,Andrew Jackson,Martin Van Buren,0.6276936075096323,26,10,True
rhetorical_fingerprint,Andrew Jackson,Millard Fillmore,0.735796627146677,26,7,True
rhetorical_fingerprint,Andrew Jackson,Richard M. Nixon,-0.04737984604920157,26,23,True
rhetorical_fingerprint,Andrew Jackson,Ronald Reagan,-0.8292934677811753,26,60,True
rhetorical_fingerprint,Andrew Jackson,Rutherford B. Hayes,0.7818254166368528,26,16,True
rhetorical_fingerprint,Andrew Jackson,Theodore Roosevelt,0.11621904531529823,26,22,True
rhetorical_fingerprint,Andrew Jackson,Thomas Jefferson,0.16788239132503194,26,24,True
rhetorical_fingerprint,Andrew Jackson,Ulysses S. Grant,0.7282763857767486,26,32,True
rhetorical_fingerprint,Andrew Jackson,Warren G. Harding,-0.5089178689281827,26,18,True
rhetorical_fingerprint,Andrew Jackson,William Harrison,0.5022456438656213,26,1,False
rhetorical_fingerprint,Andrew Jackson,William McKinley,-0.06261043001242225,26,14,True
rhetorical_fingerprint,Andrew Jackson,William Taft,0.6499272448504079,26,12,True
rhetorical_fingerprint,Andrew Jackson,Woodrow Wilson,0.1258970521720748,26,33,True
rhetorical_fingerprint,Andrew Jackson,Zachary Taylor,0.5464780086978641,26,4,False
rhetorical_fingerprint,Andrew Johnson,Barack Obama,-0.8104847601799681,31,51,True
rhetorical_fingerprint,Andrew Johnson,Benjamin Harrison,0.13117085560180472,31,16,True
rhetorical_fingerprint,Andrew Johnson,Bill Clinton,-0.6328745792315914,31,39,True
rhetorical_fingerprint,Andrew Johnson,Calvin Coolidge,-0.6752044695017855,31,12,True
rhetorical_fingerprint,Andrew Johnson,Chester A. Arthur,0.08387086892325035,31,11,True
rhetorical_fingerprint,Andrew Johnson,Donald Trump,-0.2525991853597438,31,53,True
rhetorical_fingerprint,Andrew Johnson,Dwight D. Eisenhower,-0.4433598909798323,31,15,True
rhetorical_fingerprint,Andrew Johnson,Franklin D. Roosevelt,-0.20900549707763208,31,49,True
rhetorical_fingerprint,Andrew Johnson,Franklin Pierce,0.46910542204884015,31,15,True
rhetorical_fingerprint,Andrew Johnson,George H. W. Bush,-0.5257468421300141,31,23,True
rhetorical_fingerprint,Andrew Johnson,George W. Bush,-0.32085274365682503,31,38,True
rhetorical_fingerprint,Andrew Johnson,George Washington,0.2640003769656546,31,21,True
rhetorical_fingerprint,Andrew Johnson,Gerald Ford,-0.5564021304697395,31,14,True
rhetorical_fingerprint,Andrew Johnson,Grover Cleveland,0.3003117780359341,31,32,True
rhetorical_fingerprint,Andrew Johnson,Harry S. Truman,0.024341267448298134,31,19,True
rhetorical_fingerprint,Andrew Johnson,Herbert Hoover,0.0768437919111152,31,30,True
rhetorical_fingerprint,Andrew Johnson,James A. Garfield,-0.17035518736591226,31,1,False
rhetorical_fingerprint,Andrew Johnson,James Buchanan,0.7632736609699017,31,14,True
rhetorical_fingerprint,Andrew Johnson,James K. Polk,0.6045603457293134,31,25,True
rhetorical_fingerprint,Andrew Johnson,James Madison,0.08404824904624994,31,21,True
rhetorical_fingerprint,Andrew Johnson,James Monroe,-0.06111624650431682,31,10,True
rhetorical_fingerprint,Andrew Johnson,Jimmy Carter,-0.0551368894417704,31,22,True
rhetorical_fingerprint,Andrew Johnson,Joe Biden,-0.4775527188471083,31,28,True
rhetorical_fingerprint,Andrew Johnson,John Adams,0.08405720205812521,31,9,True
rhetorical_fingerprint,Andrew Johnson,John F. Kennedy,-0.32395773014755636,31,44,True
rhetorical_fingerprint,Andrew Johnson,John Quincy Adams,-0.20282240520108813,31,8,True
rhetorical_fingerprint,Andrew Johnson,John Tyler,0.6012781437137118,31,18,True
rhetorical_fingerprint,Andrew Johnson,Lyndon B. Johnson,-0.24288904522664675,31,71,True
rhetorical_fingerprint,Andrew Johnson,Martin Van Buren,0.38321707859380494,31,10,True
rhetorical_fingerprint,Andrew Johnson,Millard Fillmore,0.4932516870681396,31,7,True
rhetorical_fingerprint,Andrew Johnson,Richard M. Nixon,0.2775989885183603,31,23,True
rhetorical_fingerprint,Andrew Johnson,Ronald Reagan,-0.6632638295177038,31,60,True
rhetorical_fingerprint,Andrew Johnson,Rutherford B. Hayes,0.7171941250157781,31,16,True
rhetorical_fingerprint,Andrew Johnson,Theodore Roosevelt,0.14820347435016684,31,22,True
rhetorical_fingerprint,Andrew Johnson,Thomas Jefferson,-0.33002909011648773,31,24,True
rhetorical_fingerprint,Andrew Johnson,Ulysses S. Grant,0.6228003808611395,31,32,True
rhetorical_fingerprint,Andrew Johnson,Warren G. Harding,-0.2810467057881687,31,18,True
rhetorical_fingerprint,Andrew Johnson,William Harrison,0.5024930606101701,31,1,False
rhetorical_fingerprint,Andrew Johnson,William McKinley,-0.10258161319304387,31,14,True
rhetorical_fingerprint,Andrew Johnson,William Taft,0.6078369724838851,31,12,True
rhetorical_fingerprint,Andrew Johnson,Woodrow Wilson,-0.023424035167411143,31,33,True
rhetorical_fingerprint,Andrew Johnson,Zachary Taylor,0.21894028142616562,31,4,False
rhetorical_fingerprint,Barack Obama,Benjamin Harrison,-0.29775650576733054,51,16,True
rhetorical_fingerprint,Barack Obama,Bill Clinton,0.8345457267298046,51,39,True
rhetorical_fingerprint,Barack Obama,Calvin Coolidge,0.21744631263978917,51,12,True
rhetorical_fingerprint,Barack Obama,Chester A. Arthur,-0.2496975679071735,51,11,True
rhetorical_fingerprint,Barack Obama,Donald Trump,0.5323931945946478,51,53,True
rhetorical_fingerprint,Barack Obama,Dwight D. Eisenhower,0.07681696454956599,51,15,True
rhetorical_fingerprint,Barack Obama,Franklin D. Roosevelt,0.40848015315331265,51,49,True
rhetorical_fingerprint,Barack Obama,Franklin Pierce,-0.5563955402052206,51,15,True
rhetorical_fingerprint,Barack Obama,George H. W. Bush,0.7002766961347037,51,23,True
rhetorical_fingerprint,Barack Obama,George W. Bush,0.4004468989032693,51,38,True
rhetorical_fingerprint,Barack Obama,George Washington,-0.362528745165394,51,21,True
rhetorical_fingerprint,Barack Obama,Gerald Ford,0.2437469780289167,51,14,True
rhetorical_fingerprint,Barack Obama,Grover Cleveland,-0.3711166482514588,51,32,True
rhetorical_fingerprint,Barack Obama,Harry S. Truman,0.32423071826144956,51,19,True
rhetorical_fingerprint,Barack Obama,Herbert Hoover,-0.26550229958772054,51,30,True
rhetorical_fingerprint,Barack Obama,James A. Garfield,0.35089339020549626,51,1,False
rhetorical_fingerprint,Barack Obama,James Buchanan,-0.5395072286898733,51,14,True
rhetorical_fingerprint,Barack Obama,James K. Polk,-0.4199278915166942,51,25,True
rhetorical_fingerprint,Barack Obama,James Madison,-0.28262603911672457,51,21,True
rhetorical_fingerprint,Barack Obama,James Monroe,0.0051593324862657585,51,10,True
rhetorical_fingerprint,Barack Obama,Jimmy Carter,0.07452295712734391,51,22,True
rhetorical_fingerprint,Barack Obama,Joe Biden,0.8461979273090295,51,28,True
rhetorical_fingerprint,Barack Obama,John Adams,-0.2866842386181029,51,9,True
rhetorical_fingerprint,Barack Obama,John F. Kennedy,0.26414166690223134,51,44,True
rhetorical_fingerprint,Barack Obama,John Quincy Adams,-0.0656156690395193,51,8,True
rhetorical_fingerprint,Barack Obama,John Tyler,-0.5453945349754423,51,18,True
rhetorical_fingerprint,Barack Obama,Lyndon B. Johnson,0.25245180857126814,51,71,True
rhetorical_fingerprint,Barack Obama,Martin Van Buren,-0.5426705230256004,51,10,True
rhetorical_fingerprint,Barack Obama,Millard Fillmore,-0.5542544027648149,51,7,True
rhetorical_fingerprint,Barack Obama,Richard M. Nixon,0.02415076381813178,51,23,True
rhetorical_fingerprint,Barack Obama,Ronald Reagan,0.8758758851371478,51,60,True
rhetorical_fingerprint,Barack Obama,Rutherford B. Hayes,-0.7744481699169826,51,16,True
rhetorical_fingerprint,Barack Obama,Theodore Roosevelt,-0.27647831445180515,51,22,True
rhetorical_fingerprint,Barack Obama,Thomas Jefferson,0.09563091712977226,51,24,True
rhetorical_fingerprint,Barack Obama,Ulysses S. Grant,-0.6063201339070481,51,32,True
rhetorical_fingerprint,Barack Obama,Warren G. Harding,0.13846659916019438,51,18,True
rhetorical_fingerprint,Barack Obama,William Harrison,-0.21453154457702955,51,1,False
rhetorical_fingerprint,Barack Obama,William McKinley,-0.2561373774206463,51,14,True
rhetorical_fingerprint,Barack Obama,William Taft,-0.6860618348130925,51,12,True
rhetorical_fingerprint,Barack Obama,Woodrow Wilson,0.0767370795865458,51,33,True
rhetorical_fingerprint,Barack Obama,Zachary Taylor,-0.3488152403546143,51,4,False
rhetorical_fingerprint,Benjamin Harrison,Bill Clinton,-0.2175349074907501,16,39,True
rhetorical_fingerprint,Benjamin Harrison,Calvin Coolidge,0.1219593013804809,16,12,True
rhetorical_fingerprint,Benjamin Harrison,Chester A. Arthur,0.6272577891884923,16,11,True
rhetorical_fingerprint,Benjamin Harrison,Donald Trump,-0.5115819790203436,16,53,True
rhetorical_fingerprint,Benjamin Harrison,Dwight D. Eisenhower,-0.15043230980137254,16,15,True
rhetorical_fingerprint,Benjamin Harrison,Franklin D. Roosevelt,-0.3853335463981864,16,49,True
rhetorical_fingerprint,Benjamin Harrison,Franklin Pierce,0.46390628519967225,16,15,True
rhetorical_fingerprint,Benjamin Harrison,George H. W. Bush,-0.08518340703706735,16,23,True
rhetorical_fingerprint,Benjamin Harrison,George W. Bush,-0.5612157678579233,16,38,True
rhetorical_fingerprint,Benjamin Harrison,George Washington,-0.1347367394176972,16,21,True
rhetorical_fingerprint,Benjamin Harrison,Gerald Ford,0.03311395269103025,16,14,True
rhetorical_fingerprint,Benjamin Harrison,Grover Cleveland,0.6969762619601534,16,32,True
rhetorical_fingerprint,Benjamin Harrison,Harry S. Truman,-0.8101144625833383,16,19,True
rhetorical_fingerprint,Benjamin Harrison,Herbert Hoover,0.6792667165925521,16,30,True
rhetorical_fingerprint,Benjamin Harrison,James A. Garfield,-0.7404467661568536,16,1,False
rhetorical_fingerprint,Benjamin Harrison,James Buchanan,-0.011343285011670229,16,14,True
rhetorical_fingerprint,Benjamin Harrison,James K. Polk,0.19085506045028056,16,25,True
rhetorical_fingerprint,Benjamin Harrison,James Madison,-0.22422134949497216,16,21,True
rhetorical_fingerprint,Benjamin Harrison,James Monroe,0.12120876394943234,16,10,True
rhetorical_fingerprint,Benjamin Harrison,Jimmy Carter,0.2633269777847044,16,22,True
rhetorical_fingerprint,Benjamin Harrison,Joe Biden,-0.5472408076673008,16,28,True
rhetorical_fingerprint,Benjamin Harrison,John Adams,-0.45656360553480446,16,9,True
rhetorical_fingerprint,Benjamin Harrison,John F. Kennedy,0.5503097230806132,16,44,True
rhetorical_fingerprint,Benjamin Harrison,John Quincy Adams,0.13079289895162302,16,8,True
rhetorical_fingerprint,Benjamin Harrison,John Tyler,0.561477862008338,16,18,True
rhetorical_fingerprint,Benjamin Harrison,Lyndon B. Johnson,-0.10700203195221591,16,71,True
rhetorical_fingerprint,Benjamin Harrison,Martin Van Buren,0.14153348126853948,16,10,True
rhetorical_fingerprint,Benjamin Harrison,Millard Fillmore,0.5333741569216244,16,7,True
rhetorical_fingerprint,Benjamin Harrison,Richard M. Nixon,0.09749013153025976,16,23,True
rhetorical_fingerprint,Benjamin Harrison,Ronald Reagan,-0.6307624181461806,16,60,True
rhetorical_fingerprint,Benjamin Harrison,Rutherford B. Hayes,0.5565195693117679,16,16,True
rhetorical_fingerprint,Benjamin Harrison,Theodore Roosevelt,0.6794361749237993,16,22,True
rhetorical_fingerprint,Benjamin Harrison,Thomas Jefferson,-0.2464453810957321,16,24,True
rhetorical_fingerprint,Benjamin Harrison,Ulysses S. Grant,0.45128097716432636,16,32,True
rhetorical_fingerprint,Benjamin Harrison,Warren G. Harding,-0.29432317989685614,16,18,True
rhetorical_fingerprint,Benjamin Harrison,William Harrison,0.11927059696280906,16,1,False
rhetorical_fingerprint,Benjamin Harrison,William McKinley,0.6071342272558138,16,14,True
rhetorical_fingerprint,Benjamin Harrison,William Taft,0.6799992150197871,16,12,True
rhetorical_fingerprint,Benjamin Harrison,Woodrow Wilson,-0.17342532857131915,16,33,True
rhetorical_fingerprint,Benjamin Harrison,Zachary Taylor,0.2801705475362117,16,4,False
rhetorical_fingerprint,Bill Clinton,Calvin Coolidge,0.07589278820164866,39,12,True
rhetorical_fingerprint,Bill Clinton,Chester A. Arthur,-0.31092836677584157,39,11,True
rhetorical_fingerprint,Bill Clinton,Donald Trump,0.7707499474563934,39,53,True
rhetorical_fingerprint,Bill Clinton,Dwight D. Eisenhower,-0.11614775472438557,39,15,True
rhetorical_fingerprint,Bill Clinton,Franklin D. Roosevelt,0.3337865613086208,39,49,True
rhetorical_fingerprint,Bill Clinton,Franklin Pierce,-0.7385591064457382,39,15,True
rhetorical_fingerprint,Bill Clinton,George H. W. Bush,0.8664763165330965,39,23,True
rhetorical_fingerprint,Bill Clinton,George W. Bush,0.2091139158029171,39,38,True
rhetorical_fingerprint,Bill Clinton,George Washington,-0.5316047167579917,39,21,True
rhetorical_fingerprint,Bill Clinton,Gerald Ford,0.20361115083349202,39,14,True
rhetorical_fingerprint,Bill Clinton,Grover Cleveland,-0.5750402974182804,39,32,True
rhetorical_fingerprint,Bill Clinton,Harry S. Truman,0.4821261940671709,39,19,True
rhetorical_fingerprint,Bill Clinton,Herbert Hoover,-0.2214119337147033,39,30,True
rhetorical_fingerprint,Bill Clinton,James A. Garfield,0.053273117950258034,39,1,False
rhetorical_fingerprint,Bill Clinton,James Buchanan,-0.5334057949073305,39,14,True
rhetorical_fingerprint,Bill Clinton,James K. Polk,-0.24030605540078082,39,25,True
rhetorical_fingerprint,Bill Clinton,James Madison,-0.6175004995105456,39,21,True
rhetorical_fingerprint,Bill Clinton,James Monroe,0.06098988800715927,39,10,True
rhetorical_fingerprint,Bill Clinton,Jimmy Carter,0.5105477046072738,39,22,True
rhetorical_fingerprint,Bill Clinton,Joe Biden,0.7847771171268579,39,28,True
rhetorical_fingerprint,Bill Clinton,John Adams,-0.5242190327427134,39,9,True
rhetorical_fingerprint,Bill Clinton,John F. Kennedy,0.5446224771516928,39,44,True
rhetorical_fingerprint,Bill Clinton,John Quincy Adams,-0.06336185695188203,39,8,True
rhetorical_fingerprint,Bill Clinton,John Tyler,-0.5254928815726866,39,18,True
rhetorical_fingerprint,Bill Clinton,Lyndon B. Johnson,0.7023055446792379,39,71,True
rhetorical_fingerprint,Bill Clinton,Martin Van Buren,-0.623787514387113,39,10,True
rhetorical_fingerprint,Bill Clinton,Millard Fillmore,-0.5923541930094005,39,7,True
rhetorical_fingerprint,Bill Clinton,Richard M. Nixon,0.45821683261353324,39,23,True
rhetorical_fingerprint,Bill Clinton,Ronald Reagan,0.6421343235960374,39,60,True
rhetorical_fingerprint,Bill Clinton,Rutherford B. Hayes,-0.5214698283800386,39,16,True
rhetorical_fingerprint,Bill Clinton,Theodore Roosevelt,-0.14014407027467157,39,22,True
