series,x,value,source_issue
unnamed,1945.0,1.5151515151515151,Agriculture
unnamed,1850.0,0.7751937984496124,Agriculture
unnamed,1855.0,0.46728971962616817,Agriculture
unnamed,1985.0,4.044117647058823,Agriculture
unnamed,1990.0,0.6042296072507553,Agriculture
unnamed,2000.0,0.9416195856873822,Agriculture
unnamed,2005.0,0.9487666034155597,Agriculture
unnamed,1790.0,2.3255813953488373,Agriculture
unnamed,1795.0,6.363636363636363,Agriculture
unnamed,1970.0,3.9603960396039604,Agriculture
unnamed,1975.0,0.9708737864077669,Agriculture
unnamed,1885.0,3.0721966205837172,Agriculture
unnamed,1890.0,5.852417302798982,Agriculture
unnamed,1895.0,1.9607843137254901,Agriculture
unnamed,1945.0,3.902439024390244,Agriculture
unnamed,1950.0,4.854368932038835,Agriculture
unnamed,1925.0,8.133971291866029,Agriculture
unnamed,1930.0,18.404907975460123,Agriculture
unnamed,1880.0,3.4482758620689653,Agriculture
unnamed,1855.0,1.36986301369863,Agriculture
unnamed,1860.0,0.53475935828877,Agriculture
unnamed,1845.0,1.9390581717451523,Agriculture
unnamed,1810.0,0.5494505494505495,Agriculture
unnamed,1815.0,1.4705882352941175,Agriculture
unnamed,1815.0,0.7407407407407408,Agriculture
unnamed,1820.0,1.1029411764705883,Agriculture
unnamed,1975.0,1.8567639257294428,Agriculture
unnamed,1980.0,2.142857142857143,Agriculture
unnamed,2020.0,0.6734006734006733,Agriculture
unnamed,2025.0,0.0,Agriculture
unnamed,1795.0,3.9215686274509802,Agriculture
unnamed,1960.0,2.487198244330651,Agriculture
unnamed,1825.0,1.107011070110701,Agriculture
unnamed,1840.0,0.18832391713747645,Agriculture
unnamed,1960.0,1.915184678522572,Agriculture
unnamed,1965.0,2.170620898536093,Agriculture
unnamed,1835.0,2.030456852791878,Agriculture
unnamed,1840.0,0.0,Agriculture
unnamed,1850.0,1.8656716417910446,Agriculture
unnamed,1950.0,0.0,Agriculture
unnamed,1965.0,1.9607843137254901,Agriculture
unnamed,1970.0,1.8433179723502304,Agriculture
unnamed,1960.0,14.705882352941178,Agriculture
unnamed,1975.0,0.0,Agriculture
unnamed,1980.0,1.9299499642601858,Agriculture
unnamed,1985.0,1.3986013986013985,Agriculture
unnamed,1875.0,3.5040431266846364,Agriculture
unnamed,1880.0,3.875968992248062,Agriculture
unnamed,1900.0,4.651162790697675,Agriculture
unnamed,1905.0,4.310344827586207,Agriculture
unnamed,1800.0,7.042253521126761,Agriculture
unnamed,1805.0,2.923976608187134,Agriculture
unnamed,1865.0,2.5,Agriculture
unnamed,1870.0,1.3861386138613863,Agriculture
unnamed,1875.0,3.070175438596491,Agriculture
unnamed,1920.0,7.860262008733625,Agriculture
unnamed,1840.0,0.0,Agriculture
unnamed,1895.0,2.9684601113172544,Agriculture
unnamed,1900.0,2.631578947368421,Agriculture
unnamed,1905.0,5.357142857142857,Agriculture
unnamed,1910.0,3.087248322147651,Agriculture
unnamed,1910.0,4.27807486631016,Agriculture
unnamed,1915.0,2.8761061946902653,Agriculture
unnamed,1845.0,6.451612903225806,Agriculture
