source_issue,unit,period_kind,period,period_order,period_start,period_end,x,share_percent,lo_sampling_percent,hi_sampling_percent,lo_percent,hi_percent,n_paragraphs,n_speeches,n_paired_paragraphs,ci_status,interval_unresolvable,disagreement_band_applied,disagreement_half_width_percent,ci_components,disagreement_status,agreement_source
Foreign policy,share of eligible paragraphs,year5,1980,1980,1980,1984,1980.0,13.639070875521146,10.26786015327345,17.329171928391027,10.26786015327345,17.329171928391027,1679,41,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Foreign policy,share of eligible paragraphs,year5,1985,1985,1985,1989,1985.0,17.298578199052134,11.907295122862214,25.120729303547957,11.907295122862214,25.120729303547957,844,28,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Foreign policy,share of eligible paragraphs,year5,1990,1990,1990,1994,1990.0,10.83743842364532,6.871932694554802,15.479476585419036,6.871932694554802,15.479476585419036,1015,32,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Foreign policy,share of eligible paragraphs,year5,1995,1995,1995,1999,1995.0,7.793764988009593,4.876361708281115,12.10531694952869,4.876361708281115,12.10531694952869,834,22,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Foreign policy,share of eligible paragraphs,year5,2000,2000,2000,2004,2000.0,10.126582278481013,7.073358174196553,13.618979345278815,7.073358174196553,13.618979345278815,632,23,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Foreign policy,share of eligible paragraphs,year5,2005,2005,2005,2009,2005.0,7.505773672055427,5.126772354827218,9.94209537232793,5.126772354827218,9.94209537232793,866,28,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Foreign policy,share of eligible paragraphs,year5,2010,2010,2010,2014,2010.0,6.747967479674796,4.653473454003064,9.318890694000647,4.653473454003064,9.318890694000647,1230,33,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Foreign policy,share of eligible paragraphs,year5,2015,2015,2015,2019,2015.0,7.931570762052877,5.5077033817822505,10.566804293646287,5.5077033817822505,10.566804293646287,1286,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Foreign policy,share of eligible paragraphs,year5,2020,2020,2020,2024,2020.0,4.656669297553275,3.0383408174486806,6.663473876493106,3.0383408174486806,6.663473876493106,2534,50,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Foreign policy,share of eligible paragraphs,year5,2025,2025,2025,2029,2025.0,6.93950177935943,4.646016617790812,10.508523992711073,4.646016617790812,10.508523992711073,562,11,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
