source_issue,unit,period_kind,period,period_order,period_start,period_end,x,share_percent,lo_sampling_percent,hi_sampling_percent,lo_percent,hi_percent,n_paragraphs,n_speeches,n_paired_paragraphs,ci_status,interval_unresolvable,disagreement_band_applied,disagreement_half_width_percent,ci_components,disagreement_status,agreement_source
Energy & environment,share of eligible paragraphs,year5,1935,1935,1935,1939,1935.0,4.363636363636364,1.8823249808450866,7.079298305860801,1.8823249808450866,7.079298305860801,275,13,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,1940,1940,1940,1944,1940.0,3.482587064676617,0.6188584369722095,8.691990440949738,0.6188584369722095,8.691990440949738,603,26,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,1945,1945,1945,1949,1945.0,1.8450184501845017,0.36481889133480094,4.001549676968744,0.36481889133480094,4.001549676968744,271,17,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,1950,1950,1950,1954,1950.0,4.610951008645533,1.9837645465568556,6.755543914789593,1.9837645465568556,6.755543914789593,347,11,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,1955,1955,1955,1959,1955.0,4.714640198511166,2.1977791198836027,6.997670751160092,2.1977791198836027,6.997670751160092,403,8,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,1960,1960,1960,1964,1960.0,1.3086642599277978,0.6884953379317758,1.9670738767523837,0.6884953379317758,1.9670738767523837,2216,67,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,1965,1965,1965,1969,1965.0,1.5255905511811023,0.9864453305015128,2.102495387547868,0.9864453305015128,2.102495387547868,2032,53,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,1970,1970,1970,1974,1970.0,9.158878504672897,4.782179000632511,12.808705587685509,4.782179000632511,12.808705587685509,535,25,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,1975,1975,1975,1979,1975.0,11.252268602540836,7.285032134604275,17.083734324876055,7.285032134604275,17.083734324876055,1102,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,1980,1980,1980,1984,1980.0,3.7522334723049435,1.7800378950064228,5.929452348571658,1.7800378950064228,5.929452348571658,1679,41,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,1985,1985,1985,1989,1985.0,2.3696682464454977,0.8940624604375028,3.7051169349370188,0.8940624604375028,3.7051169349370188,844,28,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,1990,1990,1990,1994,1990.0,3.74384236453202,2.247739458286069,6.104343829004826,2.247739458286069,6.104343829004826,1015,32,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,1995,1995,1995,1999,1995.0,4.676258992805756,3.1988555300539665,6.353995412437609,3.1988555300539665,6.353995412437609,834,22,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,2000,2000,2000,2004,2000.0,3.322784810126582,1.3101549755301793,5.52477219749947,1.3101549755301793,5.52477219749947,632,23,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,2005,2005,2005,2009,2005.0,3.9260969976905313,2.1343602500318917,5.552739238705087,2.1343602500318917,5.552739238705087,866,28,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,2010,2010,2010,2014,2010.0,5.934959349593496,3.688621028718679,9.193756168005748,3.688621028718679,9.193756168005748,1230,33,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,2015,2015,2015,2019,2015.0,3.8102643856920686,1.932086320191159,5.952322065405573,1.932086320191159,5.952322065405573,1286,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,2020,2020,2020,2024,2020.0,2.8018942383583267,1.9134371713601308,3.878832068453238,1.9134371713601308,3.878832068453238,2534,50,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Energy & environment,share of eligible paragraphs,year5,2025,2025,2025,2029,2025.0,6.405693950177936,2.7849275576581904,12.197355161461566,2.7849275576581904,12.197355161461566,562,11,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
