source_issue,unit,president,display_name,period_start,period_end,numerator,denominator,share_percent,n_speeches,dot_included,dot_status
Trade & tariffs,share of eligible paragraphs,Rutherford B. Hayes,Rutherford B. Hayes,1880,1884,19,129,14.728682170542637,4,True,included
Trade & tariffs,share of eligible paragraphs,Theodore Roosevelt,Theodore Roosevelt,1900,1904,103,602,17.109634551495017,11,True,included
Trade & tariffs,share of eligible paragraphs,Theodore Roosevelt,Theodore Roosevelt,1905,1909,122,928,13.14655172413793,11,True,included
Trade & tariffs,share of eligible paragraphs,Thomas Jefferson,Thomas Jefferson,1800,1804,24,142,16.901408450704224,11,True,included
Trade & tariffs,share of eligible paragraphs,Thomas Jefferson,Thomas Jefferson,1805,1809,16,171,9.35672514619883,13,True,included
Trade & tariffs,share of eligible paragraphs,Ulysses S. Grant,Ulysses S. Grant,1865,1869,16,80,20.0,5,True,included
Trade & tariffs,share of eligible paragraphs,Ulysses S. Grant,Ulysses S. Grant,1870,1874,85,505,16.831683168316832,19,True,included
Trade & tariffs,share of eligible paragraphs,Ulysses S. Grant,Ulysses S. Grant,1875,1879,20,228,8.771929824561402,8,True,included
Trade & tariffs,share of eligible paragraphs,Warren G. Harding,Warren G. Harding,1915,1919,0,9,0.0,2,False,below_25_paragraph_floor
Trade & tariffs,share of eligible paragraphs,Warren G. Harding,Warren G. Harding,1920,1924,29,229,12.663755458515283,16,True,included
Trade & tariffs,share of eligible paragraphs,William Harrison,William Henry Harrison,1840,1844,0,57,0.0,1,True,included
Trade & tariffs,share of eligible paragraphs,William McKinley,William McKinley,1895,1899,78,539,14.471243042671613,10,True,included
Trade & tariffs,share of eligible paragraphs,William McKinley,William McKinley,1900,1904,44,228,19.298245614035086,4,True,included
Trade & tariffs,share of eligible paragraphs,William Taft,William Howard Taft,1905,1909,78,224,34.82142857142857,5,True,included
Trade & tariffs,share of eligible paragraphs,William Taft,William Howard Taft,1910,1914,202,745,27.114093959731544,7,True,included
Trade & tariffs,share of eligible paragraphs,Woodrow Wilson,Woodrow Wilson,1910,1914,25,187,13.368983957219251,13,True,included
Trade & tariffs,share of eligible paragraphs,Woodrow Wilson,Woodrow Wilson,1915,1919,71,452,15.70796460176991,19,True,included
Trade & tariffs,share of eligible paragraphs,Woodrow Wilson,Woodrow Wilson,1920,1924,2,22,9.090909090909092,1,False,below_25_paragraph_floor
Trade & tariffs,share of eligible paragraphs,Zachary Taylor,Zachary Taylor,1845,1849,12,62,19.35483870967742,2,True,included
Trade & tariffs,share of eligible paragraphs,Zachary Taylor,Zachary Taylor,1850,1854,1,18,5.555555555555555,2,False,below_25_paragraph_floor
