source_issue,unit,bucket_years,topic,requested_start,requested_end,observed_start,observed_end,numerator,denominator,share_percent,partial_period,support_status,interval_status
Trade & tariffs,share of eligible paragraphs,10,"Tariffs, Reciprocity & Navigation Laws",1880,1889,1880,1889,139,1434,9.693165969316597,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,"Tariffs, Reciprocity & Navigation Laws",1890,1899,1890,1899,178,1689,10.53878034339846,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,"Tariffs, Reciprocity & Navigation Laws",1900,1909,1900,1909,211,1982,10.645812310797174,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,"Tariffs, Reciprocity & Navigation Laws",1910,1919,1910,1919,156,1393,11.198851399856425,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,"Tariffs, Reciprocity & Navigation Laws",1920,1929,1920,1929,44,1050,4.190476190476191,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,"Tariffs, Reciprocity & Navigation Laws",1930,1939,1930,1939,68,904,7.52212389380531,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,"Tariffs, Reciprocity & Navigation Laws",1940,1949,1940,1949,5,874,0.5720823798627002,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,"Tariffs, Reciprocity & Navigation Laws",1950,1959,1951,1959,15,750,2.0,True,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,"Tariffs, Reciprocity & Navigation Laws",1960,1969,1960,1969,75,4248,1.765536723163842,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,"Tariffs, Reciprocity & Navigation Laws",1970,1979,1970,1979,20,1637,1.2217470983506415,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,"Tariffs, Reciprocity & Navigation Laws",1980,1989,1980,1989,28,2523,1.109789932619897,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,"Tariffs, Reciprocity & Navigation Laws",1990,1999,1990,1999,49,1849,2.650081124932396,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,"Tariffs, Reciprocity & Navigation Laws",2000,2009,2000,2009,22,1498,1.4686248331108143,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,"Tariffs, Reciprocity & Navigation Laws",2010,2019,2010,2019,99,2516,3.9348171701112875,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,10,"Tariffs, Reciprocity & Navigation Laws",2020,2029,2020,2026,76,3096,2.454780361757106,True,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,"Trusts, Corporations & Antitrust",1780,1799,1789,1799,0,355,0.0,True,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,"Trusts, Corporations & Antitrust",1800,1819,1800,1819,0,736,0.0,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,"Trusts, Corporations & Antitrust",1820,1839,1820,1839,2,2092,0.09560229445506692,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,"Trusts, Corporations & Antitrust",1840,1859,1840,1859,0,3045,0.0,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,"Trusts, Corporations & Antitrust",1860,1879,1860,1879,8,2558,0.3127443315089914,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,"Trusts, Corporations & Antitrust",1880,1899,1880,1899,43,3123,1.3768812039705411,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,"Trusts, Corporations & Antitrust",1900,1919,1900,1919,369,3375,10.933333333333334,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,"Trusts, Corporations & Antitrust",1920,1939,1920,1939,54,1954,2.7635619242579326,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,"Trusts, Corporations & Antitrust",1940,1959,1940,1959,10,1624,0.6157635467980296,False,descriptive,not_estimated
