source_issue,unit,bucket_years,topic,requested_start,requested_end,observed_start,observed_end,numerator,denominator,share_percent,partial_period,support_status,interval_status
Civil rights & race,share of eligible paragraphs,10,"Civil Rights, Voting Rights & Discrimination",1820,1829,1820,1829,0,645,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Civil Rights, Voting Rights & Discrimination",1830,1839,1830,1839,0,1447,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Civil Rights, Voting Rights & Discrimination",1840,1849,1840,1849,0,1452,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Civil Rights, Voting Rights & Discrimination",1850,1859,1850,1859,0,1593,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Civil Rights, Voting Rights & Discrimination",1860,1869,1860,1869,47,1454,3.2324621733149934,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Civil Rights, Voting Rights & Discrimination",1870,1879,1870,1879,34,1104,3.0797101449275366,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Civil Rights, Voting Rights & Discrimination",1880,1889,1880,1889,13,1434,0.906555090655509,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Civil Rights, Voting Rights & Discrimination",1890,1899,1890,1899,5,1689,0.2960331557134399,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Civil Rights, Voting Rights & Discrimination",1900,1909,1900,1909,31,1982,1.564076690211907,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Civil Rights, Voting Rights & Discrimination",1910,1919,1910,1919,1,1393,0.07178750897343862,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Civil Rights, Voting Rights & Discrimination",1920,1929,1920,1929,15,1050,1.4285714285714286,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Civil Rights, Voting Rights & Discrimination",1930,1939,1930,1939,3,904,0.33185840707964603,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Civil Rights, Voting Rights & Discrimination",1940,1949,1940,1949,3,874,0.34324942791762014,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Civil Rights, Voting Rights & Discrimination",1950,1959,1951,1959,21,750,2.8000000000000003,True,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Civil Rights, Voting Rights & Discrimination",1960,1969,1960,1969,324,4248,7.627118644067797,False,descriptive,not_estimated
