source_issue,unit,bucket_years,topic,requested_start,requested_end,observed_start,observed_end,numerator,denominator,share_percent,partial_period,support_status,interval_status
Religion & values,share of eligible paragraphs,10,"Commemoration, Eulogy & National Mourning",1930,1939,1930,1939,1,904,0.11061946902654868,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Commemoration, Eulogy & National Mourning",1940,1949,1940,1949,12,874,1.3729977116704806,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Commemoration, Eulogy & National Mourning",1950,1959,1951,1959,4,750,0.5333333333333333,True,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Commemoration, Eulogy & National Mourning",1960,1969,1960,1969,91,4248,2.142184557438795,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Commemoration, Eulogy & National Mourning",1970,1979,1970,1979,20,1637,1.2217470983506415,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Commemoration, Eulogy & National Mourning",1980,1989,1980,1989,88,2523,3.48791121680539,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Commemoration, Eulogy & National Mourning",1990,1999,1990,1999,52,1849,2.8123309897241753,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Commemoration, Eulogy & National Mourning",2000,2009,2000,2009,24,1498,1.602136181575434,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Commemoration, Eulogy & National Mourning",2010,2019,2010,2019,86,2516,3.418124006359301,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,10,"Commemoration, Eulogy & National Mourning",2020,2029,2020,2026,80,3096,2.5839793281653747,True,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,Polygamy in the Territories,1780,1799,1789,1799,0,355,0.0,True,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,Polygamy in the Territories,1800,1819,1800,1819,0,736,0.0,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,Polygamy in the Territories,1820,1839,1820,1839,0,2092,0.0,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,Polygamy in the Territories,1840,1859,1840,1859,19,3045,0.6239737274220033,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,Polygamy in the Territories,1860,1879,1860,1879,12,2558,0.46911649726348714,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,Polygamy in the Territories,1880,1899,1880,1899,29,3123,0.9285943003522255,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,Polygamy in the Territories,1900,1919,1900,1919,1,3375,0.02962962962962963,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,Polygamy in the Territories,1920,1939,1920,1939,0,1954,0.0,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,Polygamy in the Territories,1940,1959,1940,1959,0,1624,0.0,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,Polygamy in the Territories,1960,1979,1960,1979,0,5885,0.0,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,Polygamy in the Territories,1980,1999,1980,1999,0,4372,0.0,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,Polygamy in the Territories,2000,2019,2000,2019,0,4014,0.0,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,Polygamy in the Territories,2020,2039,2020,2026,0,3096,0.0,True,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,"Providence, Faith & American Ideals",1780,1799,1789,1799,50,355,14.084507042253522,True,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,"Providence, Faith & American Ideals",1800,1819,1800,1819,63,736,8.559782608695652,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,"Providence, Faith & American Ideals",1820,1839,1820,1839,88,2092,4.2065009560229445,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,"Providence, Faith & American Ideals",1840,1859,1840,1859,95,3045,3.1198686371100166,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,"Providence, Faith & American Ideals",1860,1879,1860,1879,71,2558,2.7756059421422985,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,"Providence, Faith & American Ideals",1880,1899,1880,1899,51,3123,1.633045148895293,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,"Providence, Faith & American Ideals",1900,1919,1900,1919,159,3375,4.711111111111111,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,"Providence, Faith & American Ideals",1920,1939,1920,1939,247,1954,12.640736949846469,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,"Providence, Faith & American Ideals",1940,1959,1940,1959,198,1624,12.192118226600986,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,"Providence, Faith & American Ideals",1960,1979,1960,1979,603,5885,10.246389124893799,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,"Providence, Faith & American Ideals",1980,1999,1980,1999,627,4372,14.341262580054895,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,"Providence, Faith & American Ideals",2000,2019,2000,2019,557,4014,13.876432486297958,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,"Providence, Faith & American Ideals",2020,2039,2020,2026,300,3096,9.689922480620156,True,descriptive,not_estimated
