source_issue,unit,period_kind,period,period_order,period_start,period_end,x,share_percent,lo_sampling_percent,hi_sampling_percent,lo_percent,hi_percent,n_paragraphs,n_speeches,n_paired_paragraphs,ci_status,interval_unresolvable,disagreement_band_applied,disagreement_half_width_percent,ci_components,disagreement_status,agreement_source
Money & banking,share of eligible paragraphs,year5,1950,1950,1950,1954,1950.0,3.7463976945244957,1.135864651943691,5.797101449275362,1.135864651943691,5.797101449275362,347,11,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,1955,1955,1955,1959,1955.0,5.459057071960298,2.237570215909566,8.134920634920634,2.237570215909566,8.134920634920634,403,8,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,1960,1960,1960,1964,1960.0,4.287003610108303,2.5002363869484148,6.698868496729711,2.5002363869484148,6.698868496729711,2216,67,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,1965,1965,1965,1969,1965.0,2.65748031496063,1.6236523688635391,3.7142640425323914,1.6236523688635391,3.7142640425323914,2032,53,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,1970,1970,1970,1974,1970.0,8.598130841121495,3.919383140986705,15.681368670886073,3.919383140986705,15.681368670886073,535,25,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,1975,1975,1975,1979,1975.0,11.524500907441016,7.2769196822594875,17.977132828491385,7.2769196822594875,17.977132828491385,1102,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,1980,1980,1980,1984,1980.0,6.4324002382370455,4.437543061871297,8.344610549220292,4.437543061871297,8.344610549220292,1679,41,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,1985,1985,1985,1989,1985.0,3.909952606635071,2.3259724535162634,5.545201464403232,2.3259724535162634,5.545201464403232,844,28,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,1990,1990,1990,1994,1990.0,4.334975369458128,2.6750635757196037,5.720592955147235,2.6750635757196037,5.720592955147235,1015,32,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,1995,1995,1995,1999,1995.0,2.278177458033573,1.5024994418120023,3.0618633927840953,1.5024994418120023,3.0618633927840953,834,22,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,2000,2000,2000,2004,2000.0,0.949367088607595,0.0,2.0631944351704705,0.0,2.0631944351704705,632,23,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,2005,2005,2005,2009,2005.0,3.233256351039261,1.6545850307532552,5.219773048198725,1.6545850307532552,5.219773048198725,866,28,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,2010,2010,2010,2014,2010.0,2.0325203252032518,1.127005540864769,3.023627128231523,1.127005540864769,3.023627128231523,1230,33,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,2015,2015,2015,2019,2015.0,0.8553654743390358,0.343989343989344,1.4515381699422636,0.343989343989344,1.4515381699422636,1286,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,2020,2020,2020,2024,2020.0,1.4601420678768744,0.6282009631018854,2.357745454696987,0.6282009631018854,2.357745454696987,2534,50,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Money & banking,share of eligible paragraphs,year5,2025,2025,2025,2029,2025.0,5.160142348754448,2.5711989916495983,7.204500978473578,2.5711989916495983,7.204500978473578,562,11,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
