series,x,value,source_issue
unnamed,1950.0,0.0,Education
unnamed,1965.0,1.9607843137254901,Education
unnamed,1970.0,3.9170506912442393,Education
unnamed,1960.0,0.0,Education
unnamed,1975.0,2.564102564102564,Education
unnamed,1980.0,4.07433881343817,Education
unnamed,1985.0,6.643356643356643,Education
unnamed,1875.0,4.5822102425876015,Education
unnamed,1880.0,8.527131782945736,Education
unnamed,1900.0,2.4916943521594686,Education
unnamed,1905.0,4.633620689655173,Education
unnamed,1800.0,0.0,Education
unnamed,1805.0,4.678362573099415,Education
unnamed,1865.0,3.75,Education
unnamed,1870.0,4.356435643564356,Education
unnamed,1875.0,2.1929824561403506,Education
unnamed,1920.0,3.4934497816593884,Education
unnamed,1840.0,0.0,Education
unnamed,1895.0,2.9684601113172544,Education
unnamed,1900.0,3.070175438596491,Education
unnamed,1905.0,2.232142857142857,Education
unnamed,1910.0,2.013422818791946,Education
unnamed,1910.0,1.06951871657754,Education
unnamed,1915.0,1.991150442477876,Education
unnamed,1845.0,3.225806451612903,Education
