source_issue,unit,period_kind,period,period_order,period_start,period_end,x,share_percent,lo_sampling_percent,hi_sampling_percent,lo_percent,hi_percent,n_paragraphs,n_speeches,n_paired_paragraphs,ci_status,interval_unresolvable,disagreement_band_applied,disagreement_half_width_percent,ci_components,disagreement_status,agreement_source
Education,share of eligible paragraphs,year5,1940,1940,1940,1944,1940.0,2.155887230514096,0.891708846655843,3.7158418186123594,0.891708846655843,3.7158418186123594,603,26,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,1945,1945,1945,1949,1945.0,2.5830258302583027,0.44044014904517936,5.722145122918317,0.44044014904517936,5.722145122918317,271,17,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,1950,1950,1950,1954,1950.0,2.881844380403458,1.6906269144374109,3.979912510056315,1.6906269144374109,3.979912510056315,347,11,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,1955,1955,1955,1959,1955.0,7.196029776674938,4.887323053589484,9.684481601017712,4.887323053589484,9.684481601017712,403,8,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,1960,1960,1960,1964,1960.0,7.8971119133574,5.868416016281414,10.28040000618751,5.868416016281414,10.28040000618751,2216,67,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,1965,1965,1965,1969,1965.0,4.872047244094488,3.716090536368797,6.028349409893442,3.716090536368797,6.028349409893442,2032,53,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,1970,1970,1970,1974,1970.0,3.177570093457944,0.8656296851574213,5.823184067361053,0.8656296851574213,5.823184067361053,535,25,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,1975,1975,1975,1979,1975.0,4.083484573502722,2.081167491749175,5.9463680387409195,2.081167491749175,5.9463680387409195,1102,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,1980,1980,1980,1984,1980.0,4.228707564026206,3.006074413101176,5.48674248335704,3.006074413101176,5.48674248335704,1679,41,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,1985,1985,1985,1989,1985.0,8.293838862559241,5.282848052247085,10.898712339995615,5.282848052247085,10.898712339995615,844,28,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,1990,1990,1990,1994,1990.0,7.29064039408867,3.811066539003346,11.556203047291145,3.811066539003346,11.556203047291145,1015,32,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,1995,1995,1995,1999,1995.0,17.38609112709832,14.039712855637513,20.431524842946885,14.039712855637513,20.431524842946885,834,22,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,2000,2000,2000,2004,2000.0,10.759493670886076,6.717020828950136,15.581040881979757,6.717020828950136,15.581040881979757,632,23,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,2005,2005,2005,2009,2005.0,7.043879907621248,4.22586910401108,10.831795551209458,4.22586910401108,10.831795551209458,866,28,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,2010,2010,2010,2014,2010.0,11.463414634146343,7.949193548387097,15.468952870957114,7.949193548387097,15.468952870957114,1230,33,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,2015,2015,2015,2019,2015.0,4.5101088646967336,2.716568234549673,6.480721742041229,2.716568234549673,6.480721742041229,1286,27,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,2020,2020,2020,2024,2020.0,3.7884767166535127,2.6073399773189703,5.037192796342603,2.6073399773189703,5.037192796342603,2534,50,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
Education,share of eligible paragraphs,year5,2025,2025,2025,2029,2025.0,3.3807829181494666,1.2434676576471955,5.728604667504703,1.2434676576471955,5.728604667504703,562,11,,ok,False,False,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator
