source_issue,unit,president,display_name,period_start,period_end,numerator,denominator,share_percent,n_speeches,dot_included,dot_status
Agriculture,share of eligible paragraphs,Richard M. Nixon,Richard M. Nixon,1965,1969,1,51,1.9607843137254901,2,True,included
Agriculture,share of eligible paragraphs,Richard M. Nixon,Richard M. Nixon,1970,1974,8,434,1.8433179723502304,20,True,included
Agriculture,share of eligible paragraphs,Ronald Reagan,Ronald Reagan,1960,1964,5,34,14.705882352941178,1,True,included
Agriculture,share of eligible paragraphs,Ronald Reagan,Ronald Reagan,1975,1979,0,39,0.0,2,True,included
Agriculture,share of eligible paragraphs,Ronald Reagan,Ronald Reagan,1980,1984,27,1399,1.9299499642601858,35,True,included
Agriculture,share of eligible paragraphs,Ronald Reagan,Ronald Reagan,1985,1989,8,572,1.3986013986013985,22,True,included
Agriculture,share of eligible paragraphs,Rutherford B. Hayes,Rutherford B. Hayes,1875,1879,13,371,3.5040431266846364,12,True,included
Agriculture,share of eligible paragraphs,Rutherford B. Hayes,Rutherford B. Hayes,1880,1884,5,129,3.875968992248062,4,True,included
Agriculture,share of eligible paragraphs,Theodore Roosevelt,Theodore Roosevelt,1900,1904,28,602,4.651162790697675,11,True,included
Agriculture,share of eligible paragraphs,Theodore Roosevelt,Theodore Roosevelt,1905,1909,40,928,4.310344827586207,11,True,included
Agriculture,share of eligible paragraphs,Thomas Jefferson,Thomas Jefferson,1800,1804,10,142,7.042253521126761,11,True,included
Agriculture,share of eligible paragraphs,Thomas Jefferson,Thomas Jefferson,1805,1809,5,171,2.923976608187134,13,True,included
Agriculture,share of eligible paragraphs,Ulysses S. Grant,Ulysses S. Grant,1865,1869,2,80,2.5,5,True,included
Agriculture,share of eligible paragraphs,Ulysses S. Grant,Ulysses S. Grant,1870,1874,7,505,1.3861386138613863,19,True,included
Agriculture,share of eligible paragraphs,Ulysses S. Grant,Ulysses S. Grant,1875,1879,7,228,3.070175438596491,8,True,included
Agriculture,share of eligible paragraphs,Warren G. Harding,Warren G. Harding,1915,1919,0,9,0.0,2,False,below_25_paragraph_floor
Agriculture,share of eligible paragraphs,Warren G. Harding,Warren G. Harding,1920,1924,18,229,7.860262008733625,16,True,included
Agriculture,share of eligible paragraphs,William Harrison,William Henry Harrison,1840,1844,0,57,0.0,1,True,included
Agriculture,share of eligible paragraphs,William McKinley,William McKinley,1895,1899,16,539,2.9684601113172544,10,True,included
Agriculture,share of eligible paragraphs,William McKinley,William McKinley,1900,1904,6,228,2.631578947368421,4,True,included
Agriculture,share of eligible paragraphs,William Taft,William Howard Taft,1905,1909,12,224,5.357142857142857,5,True,included
Agriculture,share of eligible paragraphs,William Taft,William Howard Taft,1910,1914,23,745,3.087248322147651,7,True,included
Agriculture,share of eligible paragraphs,Woodrow Wilson,Woodrow Wilson,1910,1914,8,187,4.27807486631016,13,True,included
Agriculture,share of eligible paragraphs,Woodrow Wilson,Woodrow Wilson,1915,1919,13,452,2.8761061946902653,19,True,included
Agriculture,share of eligible paragraphs,Woodrow Wilson,Woodrow Wilson,1920,1924,1,22,4.545454545454546,1,False,below_25_paragraph_floor
Agriculture,share of eligible paragraphs,Zachary Taylor,Zachary Taylor,1845,1849,4,62,6.451612903225806,2,True,included
Agriculture,share of eligible paragraphs,Zachary Taylor,Zachary Taylor,1850,1854,0,18,0.0,2,False,below_25_paragraph_floor
