doc_name,para_idx,jaccard,primary_only,second_only,matched
/the-presidency/presidential-speeches/august-22-1870-proclamation-establishing-us-neutrality,6,0.0,1,0,0
/the-presidency/presidential-speeches/august-22-1870-proclamation-establishing-us-neutrality,9,0.0,2,0,0
/the-presidency/presidential-speeches/august-23-1956-republican-national-convention,0,0.0,2,0,0
/the-presidency/presidential-speeches/august-23-1956-republican-national-convention,1,0.0,2,0,0
/the-presidency/presidential-speeches/august-23-1956-republican-national-convention,2,0.0,2,0,0
/the-presidency/presidential-speeches/august-23-1956-republican-national-convention,3,0.0,1,0,0
/the-presidency/presidential-speeches/august-23-1956-republican-national-convention,4,0.0,2,0,0
/the-presidency/presidential-speeches/august-23-1956-republican-national-convention,5,0.0,2,0,0
/the-presidency/presidential-speeches/august-23-1956-republican-national-convention,13,0.0,1,0,0
/the-presidency/presidential-speeches/august-23-1956-republican-national-convention,16,0.0,2,0,0
/the-presidency/presidential-speeches/august-23-1956-republican-national-convention,19,0.0,1,0,0
/the-presidency/presidential-speeches/august-23-1956-republican-national-convention,24,0.0,1,0,0
/the-presidency/presidential-speeches/august-23-1956-republican-national-convention,25,0.0,1,0,0
/the-presidency/presidential-speeches/august-23-1956-republican-national-convention,27,0.0,1,0,0
/the-presidency/presidential-speeches/august-23-1956-republican-national-convention,31,0.0,1,0,0
/the-presidency/presidential-speeches/august-23-1956-republican-national-convention,32,0.0,1,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,0,0.0,2,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,1,0.0,1,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,2,0.0,1,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,3,0.0,1,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,4,0.0,1,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,5,0.0,1,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,6,0.0,1,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,7,0.0,1,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,8,0.0,3,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,9,0.0,1,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,11,0.0,2,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,15,0.0,3,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,16,0.0,2,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,17,0.0,1,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,18,0.0,1,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,19,0.0,2,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,20,0.0,1,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,21,0.0,1,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,22,0.0,1,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,24,0.0,1,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,25,0.0,2,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,27,0.0,1,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,28,0.0,2,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,29,0.0,1,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,30,0.0,3,0,0
/the-presidency/presidential-speeches/august-23-1984-republican-national-convention,34,0.0,1,0,0
/the-presidency/presidential-speeches/august-25-1920-republican-party,0,0.0,4,0,0
/the-presidency/presidential-speeches/august-25-1920-republican-party,2,0.0,2,0,0
/the-presidency/presidential-speeches/august-25-1920-republican-party,3,0.0,4,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,0,0.0,2,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,2,0.0,2,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,3,0.0,2,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,4,0.0,2,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,9,0.0,1,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,10,0.0,2,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,11,0.0,3,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,12,0.0,1,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,13,0.0,2,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,14,0.0,2,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,15,0.0,1,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,21,0.0,2,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,22,0.0,1,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,25,0.0,1,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,28,0.0,2,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,29,0.0,1,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,31,0.0,2,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,32,0.0,1,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,33,0.0,1,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,35,0.0,1,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,36,0.0,1,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,37,0.0,1,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,40,0.0,3,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,41,0.0,1,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,42,0.0,1,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,43,0.0,1,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,44,0.0,2,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,46,0.0,1,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,51,0.0,3,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,52,0.0,2,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,53,0.0,2,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,56,0.0,1,0,0
/the-presidency/presidential-speeches/august-25-1965-press-conference-white-house,57,0.0,1,0,0
/the-presidency/presidential-speeches/august-26-1863-public-letter-james-conkling,0,0.0,1,0,0
/the-presidency/presidential-speeches/august-26-1863-public-letter-james-conkling,2,0.0,1,0,0
/the-presidency/presidential-speeches/august-26-1863-public-letter-james-conkling,3,0.0,2,0,0
/the-presidency/presidential-speeches/august-26-1863-public-letter-james-conkling,6,0.0,1,0,0
/the-presidency/presidential-speeches/august-26-1863-public-letter-james-conkling,7,0.0,1,0,0
/the-presidency/presidential-speeches/august-26-1863-public-letter-james-conkling,11,0.0,1,0,0
/the-presidency/presidential-speeches/august-26-1863-public-letter-james-conkling,12,0.0,2,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,0,0.0,1,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,1,0.0,2,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,2,0.0,2,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,3,0.0,1,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,7,0.0,1,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,10,0.0,2,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,11,0.0,1,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,12,0.0,1,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,14,0.0,1,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,15,0.0,1,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,16,0.0,1,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,17,0.0,1,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,24,0.0,3,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,25,0.0,1,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,26,0.0,2,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,28,0.0,2,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,29,0.0,2,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,30,0.0,1,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,34,0.0,1,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,36,0.0,1,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,37,0.0,2,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,38,0.0,1,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,39,0.0,1,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,41,0.0,1,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,42,0.0,1,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,43,0.0,1,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,44,0.0,1,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,51,0.0,3,0,0
/the-presidency/presidential-speeches/august-27-1964-acceptance-speech-democratic-national,52,0.0,2,0,0
/the-presidency/presidential-speeches/august-28-1920-america,0,0.0,1,0,0
/the-presidency/presidential-speeches/august-28-1920-america,1,0.0,1,0,0
/the-presidency/presidential-speeches/august-28-1920-america,2,0.0,1,0,0
/the-presidency/presidential-speeches/august-28-2008-acceptance-speech-democratic-national,0,0.0,6,0,0
/the-presidency/presidential-speeches/august-28-2008-acceptance-speech-democratic-national,1,0.0,3,0,0
/the-presidency/presidential-speeches/august-28-2008-acceptance-speech-democratic-national,3,0.0,1,0,0
/the-presidency/presidential-speeches/august-28-2008-acceptance-speech-democratic-national,5,0.0,4,0,0
/the-presidency/presidential-speeches/august-28-2008-acceptance-speech-democratic-national,6,0.0,2,0,0
/the-presidency/presidential-speeches/august-28-2008-acceptance-speech-democratic-national,7,0.0,1,0,0
/the-presidency/presidential-speeches/august-28-2008-acceptance-speech-democratic-national,8,0.0,1,0,0
/the-presidency/presidential-speeches/august-28-2008-acceptance-speech-democratic-national,9,0.0,3,0,0
/the-presidency/presidential-speeches/august-28-2008-acceptance-speech-democratic-national,12,0.0,1,0,0
/the-presidency/presidential-speeches/august-28-2008-acceptance-speech-democratic-national,14,0.0,1,0,0
/the-presidency/presidential-speeches/august-28-2008-acceptance-speech-democratic-national,15,0.0,1,0,0
/the-presidency/presidential-speeches/august-28-2008-acceptance-speech-democratic-national,16,0.0,1,0,0
/the-presidency/presidential-speeches/august-28-2008-acceptance-speech-democratic-national,20,0.0,1,0,0
/the-presidency/presidential-speeches/august-28-2008-acceptance-speech-democratic-national,21,0.0,2,0,0
/the-presidency/presidential-speeches/august-28-2008-acceptance-speech-democratic-national,22,0.0,3,0,0
/the-presidency/presidential-speeches/august-28-2008-acceptance-speech-democratic-national,23,0.0,7,0,0
/the-presidency/presidential-speeches/august-28-2008-acceptance-speech-democratic-national,24,0.0,4,0,0
/the-presidency/presidential-speeches/august-28-2008-acceptance-speech-democratic-national,25,0.0,1,0,0
/the-presidency/presidential-speeches/august-28-2008-acceptance-speech-democratic-national,26,0.0,1,0,0
/the-presidency/presidential-speeches/august-28-2008-acceptance-speech-democratic-national,33,0.0,1,0,0
/the-presidency/presidential-speeches/august-29-1796-talk-cherokee-nation,0,0.5,0,1,1
/the-presidency/presidential-speeches/august-29-1796-talk-cherokee-nation,1,1.0,0,0,1
/the-presidency/presidential-speeches/august-29-1796-talk-cherokee-nation,2,1.0,0,0,1
/the-presidency/presidential-speeches/august-29-1796-talk-cherokee-nation,3,0.0,1,1,0
/the-presidency/presidential-speeches/august-29-1796-talk-cherokee-nation,4,0.3333333333333333,1,1,1
/the-presidency/presidential-speeches/august-29-1796-talk-cherokee-nation,5,1.0,0,0,2
/the-presidency/presidential-speeches/august-29-1796-talk-cherokee-nation,6,0.0,0,1,0
/the-presidency/presidential-speeches/august-29-1796-talk-cherokee-nation,7,0.3333333333333333,1,1,1
/the-presidency/presidential-speeches/august-29-1796-talk-cherokee-nation,8,0.5,0,1,1
/the-presidency/presidential-speeches/august-29-1796-talk-cherokee-nation,9,1.0,0,0,1
/the-presidency/presidential-speeches/august-29-1796-talk-cherokee-nation,10,0.3333333333333333,1,1,1
/the-presidency/presidential-speeches/august-29-1796-talk-cherokee-nation,11,0.3333333333333333,0,2,1
/the-presidency/presidential-speeches/august-29-1996-remarks-democratic-national-convention,0,0.6666666666666666,1,0,2
/the-presidency/presidential-speeches/august-29-1996-remarks-democratic-national-convention,7,1.0,0,0,3
/the-presidency/presidential-speeches/august-29-1996-remarks-democratic-national-convention,9,0.0,0,1,0
/the-presidency/presidential-speeches/august-29-1996-remarks-democratic-national-convention,13,0.5,1,0,1
/the-presidency/presidential-speeches/august-29-1996-remarks-democratic-national-convention,16,1.0,0,0,1
/the-presidency/presidential-speeches/august-29-1996-remarks-democratic-national-convention,17,0.5,0,1,1
/the-presidency/presidential-speeches/august-29-1996-remarks-democratic-national-convention,18,1.0,0,0,1
/the-presidency/presidential-speeches/august-29-1996-remarks-democratic-national-convention,19,0.0,1,1,0
/the-presidency/presidential-speeches/august-29-1996-remarks-democratic-national-convention,20,0.0,1,0,0
/the-presidency/presidential-speeches/august-29-1996-remarks-democratic-national-convention,21,0.0,1,0,0
/the-presidency/presidential-speeches/august-29-1996-remarks-democratic-national-convention,24,1.0,0,0,2
/the-presidency/presidential-speeches/august-29-1996-remarks-democratic-national-convention,25,0.0,1,0,0
/the-presidency/presidential-speeches/august-29-1996-remarks-democratic-national-convention,27,1.0,0,0,1
/the-presidency/presidential-speeches/august-29-1996-remarks-democratic-national-convention,29,0.0,1,0,0
/the-presidency/presidential-speeches/august-29-1996-remarks-democratic-national-convention,30,0.0,2,2,0
/the-presidency/presidential-speeches/august-29-1996-remarks-democratic-national-convention,33,1.0,0,0,2
/the-presidency/presidential-speeches/august-29-1996-remarks-democratic-national-convention,37,0.5,1,0,1
/the-presidency/presidential-speeches/august-29-1996-remarks-democratic-national-convention,39,0.0,4,1,0
/the-presidency/presidential-speeches/august-29-1996-remarks-democratic-national-convention,40,1.0,0,0,3
/the-presidency/presidential-speeches/august-29-1996-remarks-democratic-national-convention,41,0.5,1,0,1
/the-presidency/presidential-speeches/august-29-1996-remarks-democratic-national-convention,42,1.0,0,0,2
/the-presidency/presidential-speeches/august-29-1996-remarks-democratic-national-convention,43,1.0,0,0,2
/the-presidency/presidential-speeches/august-29-1996-remarks-democratic-national-convention,45,0.0,3,0,0
/the-presidency/presidential-speeches/august-3-1846-veto-message-regarding-funding-internal,2,0.0,1,0,0
/the-presidency/presidential-speeches/august-3-1846-veto-message-regarding-funding-internal,8,0.0,1,0,0
/the-presidency/presidential-speeches/august-3-1981-remarks-air-traffic-controllers-strike,0,0.0,2,0,0
/the-presidency/presidential-speeches/august-3-1981-remarks-air-traffic-controllers-strike,4,0.0,1,0,0
/the-presidency/presidential-speeches/august-3-1981-remarks-air-traffic-controllers-strike,5,0.0,2,0,0
/the-presidency/presidential-speeches/august-3-1981-remarks-air-traffic-controllers-strike,6,0.0,1,0,0
/the-presidency/presidential-speeches/august-3-1981-remarks-air-traffic-controllers-strike,7,0.0,1,0,0
/the-presidency/presidential-speeches/august-3-1981-remarks-air-traffic-controllers-strike,8,0.0,1,0,0
/the-presidency/presidential-speeches/august-3-1981-remarks-air-traffic-controllers-strike,10,0.0,2,0,0
/the-presidency/presidential-speeches/august-3-1981-remarks-air-traffic-controllers-strike,11,0.0,1,0,0
/the-presidency/presidential-speeches/august-3-1981-remarks-air-traffic-controllers-strike,12,0.0,1,0,0
/the-presidency/presidential-speeches/august-3-1981-remarks-air-traffic-controllers-strike,13,0.0,1,0,0
/the-presidency/presidential-speeches/august-3-1981-remarks-air-traffic-controllers-strike,14,0.0,2,0,0
/the-presidency/presidential-speeches/august-3-1981-remarks-air-traffic-controllers-strike,15,0.0,1,0,0
/the-presidency/presidential-speeches/august-3-1981-remarks-air-traffic-controllers-strike,16,0.0,1,0,0
/the-presidency/presidential-speeches/august-3-1981-remarks-air-traffic-controllers-strike,18,0.0,1,0,0
/the-presidency/presidential-speeches/august-3-1981-remarks-air-traffic-controllers-strike,21,0.0,1,0,0
/the-presidency/presidential-speeches/august-3-1981-remarks-air-traffic-controllers-strike,22,0.0,2,0,0
/the-presidency/presidential-speeches/august-3-1981-remarks-air-traffic-controllers-strike,23,0.0,2,0,0
/the-presidency/presidential-speeches/august-31-2005-remarks-hurricane-katrina-relief-efforts,0,0.0,4,0,0
/the-presidency/presidential-speeches/august-31-2005-remarks-hurricane-katrina-relief-efforts,1,0.0,3,0,0
/the-presidency/presidential-speeches/august-31-2005-remarks-hurricane-katrina-relief-efforts,2,0.0,5,0,0
/the-presidency/presidential-speeches/august-31-2005-remarks-hurricane-katrina-relief-efforts,3,0.0,2,0,0
/the-presidency/presidential-speeches/august-31-2005-remarks-hurricane-katrina-relief-efforts,4,0.0,6,0,0
/the-presidency/presidential-speeches/august-31-2005-remarks-hurricane-katrina-relief-efforts,5,0.0,2,0,0
/the-presidency/presidential-speeches/august-31-2005-remarks-hurricane-katrina-relief-efforts,6,0.0,2,0,0
/the-presidency/presidential-speeches/august-31-2005-remarks-hurricane-katrina-relief-efforts,7,0.0,3,0,0
/the-presidency/presidential-speeches/august-31-2005-remarks-hurricane-katrina-relief-efforts,9,0.0,3,0,0
/the-presidency/presidential-speeches/august-31-2005-remarks-hurricane-katrina-relief-efforts,10,0.0,1,0,0
/the-presidency/presidential-speeches/august-31-2005-remarks-hurricane-katrina-relief-efforts,11,0.0,1,0,0
/the-presidency/presidential-speeches/august-31-2010-address-end-combat-mission-iraq,1,0.0,1,0,0
/the-presidency/presidential-speeches/august-31-2010-address-end-combat-mission-iraq,3,0.0,1,0,0
/the-presidency/presidential-speeches/august-31-2010-address-end-combat-mission-iraq,5,0.0,2,0,0
/the-presidency/presidential-speeches/august-31-2010-address-end-combat-mission-iraq,6,0.0,1,0,0
/the-presidency/presidential-speeches/august-31-2010-address-end-combat-mission-iraq,7,0.0,1,0,0
/the-presidency/presidential-speeches/august-31-2010-address-end-combat-mission-iraq,8,0.0,1,0,0
/the-presidency/presidential-speeches/august-31-2010-address-end-combat-mission-iraq,10,0.0,1,0,0
/the-presidency/presidential-speeches/august-31-2010-address-end-combat-mission-iraq,11,0.0,1,0,0
/the-presidency/presidential-speeches/august-31-2010-address-end-combat-mission-iraq,12,0.0,2,0,0
/the-presidency/presidential-speeches/august-31-2010-address-end-combat-mission-iraq,20,0.0,1,0,0
/the-presidency/presidential-speeches/august-31-2010-address-end-combat-mission-iraq,21,0.0,1,0,0
/the-presidency/presidential-speeches/august-4-1964-report-gulf-tonkin-incident,0,0.0,3,0,0
/the-presidency/presidential-speeches/august-4-1964-report-gulf-tonkin-incident,1,0.0,2,0,0
/the-presidency/presidential-speeches/august-4-1964-report-gulf-tonkin-incident,2,0.0,5,0,0
/the-presidency/presidential-speeches/august-4-1964-report-gulf-tonkin-incident,3,0.0,2,0,0
/the-presidency/presidential-speeches/august-5-1846-message-requesting-creation-oregon-territory,0,0.0,1,0,0
/the-presidency/presidential-speeches/august-5-1964-remarks-vietnam-syracuse-university,0,0.0,2,0,0
/the-presidency/presidential-speeches/august-5-1964-remarks-vietnam-syracuse-university,2,0.0,3,0,0
/the-presidency/presidential-speeches/august-5-1964-remarks-vietnam-syracuse-university,3,0.0,1,0,0
/the-presidency/presidential-speeches/august-5-1964-remarks-vietnam-syracuse-university,4,0.0,3,0,0
/the-presidency/presidential-speeches/august-5-1964-remarks-vietnam-syracuse-university,5,0.0,2,0,0
/the-presidency/presidential-speeches/august-5-1964-remarks-vietnam-syracuse-university,6,0.0,2,0,0
/the-presidency/presidential-speeches/august-5-1964-remarks-vietnam-syracuse-university,7,0.0,2,0,0
/the-presidency/presidential-speeches/august-5-1964-remarks-vietnam-syracuse-university,8,0.0,2,0,0
/the-presidency/presidential-speeches/august-5-1964-remarks-vietnam-syracuse-university,9,0.0,4,0,0
/the-presidency/presidential-speeches/august-5-1964-remarks-vietnam-syracuse-university,10,0.0,1,0,0
/the-presidency/presidential-speeches/august-5-1964-remarks-vietnam-syracuse-university,11,0.0,8,0,0
/the-presidency/presidential-speeches/august-6-1850-message-regarding-compromise-texas,0,1.0,0,0,2
/the-presidency/presidential-speeches/august-6-1850-message-regarding-compromise-texas,1,0.3333333333333333,1,1,1
/the-presidency/presidential-speeches/august-6-1850-message-regarding-compromise-texas,2,1.0,0,0,2
/the-presidency/presidential-speeches/august-6-1850-message-regarding-compromise-texas,3,0.0,0,1,0
/the-presidency/presidential-speeches/august-6-1850-message-regarding-compromise-texas,5,1.0,0,0,1
/the-presidency/presidential-speeches/august-6-1850-message-regarding-compromise-texas,6,0.0,1,1,0
/the-presidency/presidential-speeches/august-6-1850-message-regarding-compromise-texas,8,0.0,0,1,0
/the-presidency/presidential-speeches/august-6-1850-message-regarding-compromise-texas,9,0.0,0,1,0
/the-presidency/presidential-speeches/august-6-1850-message-regarding-compromise-texas,10,0.0,0,1,0
/the-presidency/presidential-speeches/august-6-1850-message-regarding-compromise-texas,11,0.0,0,1,0
/the-presidency/presidential-speeches/august-6-1850-message-regarding-compromise-texas,13,0.5,0,1,1
/the-presidency/presidential-speeches/august-6-1850-message-regarding-compromise-texas,14,0.0,0,1,0
/the-presidency/presidential-speeches/august-6-1850-message-regarding-compromise-texas,15,0.0,0,2,0
/the-presidency/presidential-speeches/august-6-1850-message-regarding-compromise-texas,16,1.0,0,0,2
/the-presidency/presidential-speeches/august-6-1850-message-regarding-compromise-texas,17,1.0,0,0,1
/the-presidency/presidential-speeches/august-6-1850-message-regarding-compromise-texas,18,1.0,0,0,2
/the-presidency/presidential-speeches/august-6-1850-message-regarding-compromise-texas,19,1.0,0,0,1
/the-presidency/presidential-speeches/august-6-1945-statement-president-announcing-use-bomb,0,0.0,1,0,0
/the-presidency/presidential-speeches/august-6-1945-statement-president-announcing-use-bomb,1,0.0,2,0,0
/the-presidency/presidential-speeches/august-6-1945-statement-president-announcing-use-bomb,2,0.0,3,0,0
/the-presidency/presidential-speeches/august-6-1945-statement-president-announcing-use-bomb,3,0.0,4,0,0
/the-presidency/presidential-speeches/august-6-1945-statement-president-announcing-use-bomb,4,0.0,1,0,0
/the-presidency/presidential-speeches/august-6-1945-statement-president-announcing-use-bomb,5,0.0,1,0,0
/the-presidency/presidential-speeches/august-6-1945-statement-president-announcing-use-bomb,6,0.0,1,0,0
/the-presidency/presidential-speeches/august-6-1945-statement-president-announcing-use-bomb,9,0.0,1,0,0
/the-presidency/presidential-speeches/august-6-1965-remarks-signing-voting-rights-act,5,0.0,2,0,0
/the-presidency/presidential-speeches/august-6-1965-remarks-signing-voting-rights-act,6,0.0,1,0,0
/the-presidency/presidential-speeches/august-6-1965-remarks-signing-voting-rights-act,8,0.0,1,0,0
/the-presidency/presidential-speeches/august-6-1965-remarks-signing-voting-rights-act,9,0.0,3,0,0
/the-presidency/presidential-speeches/august-6-1965-remarks-signing-voting-rights-act,10,0.0,1,0,0
/the-presidency/presidential-speeches/august-6-1965-remarks-signing-voting-rights-act,11,0.0,3,0,0
/the-presidency/presidential-speeches/august-7-1794-proclamation-against-opposition-execution-laws,0,0.0,1,0,0
/the-presidency/presidential-speeches/august-7-1794-proclamation-against-opposition-execution-laws,1,0.0,3,0,0
/the-presidency/presidential-speeches/august-7-1794-proclamation-against-opposition-execution-laws,4,0.0,2,0,0
/the-presidency/presidential-speeches/august-7-1794-proclamation-against-opposition-execution-laws,5,0.0,1,0,0
/the-presidency/presidential-speeches/august-7-1794-proclamation-against-opposition-execution-laws,6,0.0,2,0,0
/the-presidency/presidential-speeches/august-7-1846-message-regarding-treaty-cherokees,0,0.5,0,1,1
/the-presidency/presidential-speeches/august-7-1846-message-regarding-treaty-cherokees,1,0.5,1,0,1
/the-presidency/presidential-speeches/august-7-1846-message-regarding-treaty-cherokees,2,1.0,0,0,1
/the-presidency/presidential-speeches/august-7-1846-message-regarding-treaty-cherokees,3,0.6666666666666666,1,0,2
/the-presidency/presidential-speeches/august-8-1846-message-regarding-settlement-mexico,0,0.0,1,0,0
/the-presidency/presidential-speeches/august-8-1846-message-regarding-settlement-mexico,1,0.0,1,0,0
/the-presidency/presidential-speeches/august-8-1846-message-regarding-settlement-mexico,2,0.0,1,0,0
/the-presidency/presidential-speeches/august-8-1846-message-regarding-settlement-mexico,3,0.0,1,0,0
/the-presidency/presidential-speeches/august-8-1893-message-regarding-economic-crisis,0,0.0,0,1,0
/the-presidency/presidential-speeches/august-8-1893-message-regarding-economic-crisis,2,0.0,0,1,0
/the-presidency/presidential-speeches/august-8-1893-message-regarding-economic-crisis,4,0.0,0,1,0
/the-presidency/presidential-speeches/august-8-1893-message-regarding-economic-crisis,16,0.0,0,1,0
/the-presidency/presidential-speeches/august-8-1893-message-regarding-economic-crisis,17,0.0,0,1,0
/the-presidency/presidential-speeches/august-8-1893-message-regarding-economic-crisis,18,0.0,0,1,0
/the-presidency/presidential-speeches/august-8-1974-address-nation-announcing-decision-resign-office,2,0.0,1,0,0
/the-presidency/presidential-speeches/august-8-1974-address-nation-announcing-decision-resign-office,3,0.0,1,0,0
/the-presidency/presidential-speeches/august-8-1974-address-nation-announcing-decision-resign-office,7,0.0,2,0,0
/the-presidency/presidential-speeches/august-8-1974-address-nation-announcing-decision-resign-office,8,0.0,1,0,0
/the-presidency/presidential-speeches/august-8-1974-address-nation-announcing-decision-resign-office,10,0.0,1,0,0
/the-presidency/presidential-speeches/august-8-1990-address-iraqs-invasion-kuwait,0,0.5,0,1,1
/the-presidency/presidential-speeches/august-8-1990-address-iraqs-invasion-kuwait,1,1.0,0,0,3
/the-presidency/presidential-speeches/august-8-1990-address-iraqs-invasion-kuwait,2,1.0,0,0,4
/the-presidency/presidential-speeches/august-8-1990-address-iraqs-invasion-kuwait,3,0.5,0,1,1
/the-presidency/presidential-speeches/august-8-1990-address-iraqs-invasion-kuwait,4,0.5,0,1,1
/the-presidency/presidential-speeches/august-8-1990-address-iraqs-invasion-kuwait,5,0.5833333333333334,5,0,7
/the-presidency/presidential-speeches/august-8-1990-address-iraqs-invasion-kuwait,6,1.0,0,0,2
/the-presidency/presidential-speeches/august-8-1990-address-iraqs-invasion-kuwait,7,1.0,0,0,1
/the-presidency/presidential-speeches/august-8-1990-address-iraqs-invasion-kuwait,8,1.0,0,0,4
/the-presidency/presidential-speeches/august-8-1990-address-iraqs-invasion-kuwait,9,0.5,0,1,1
/the-presidency/presidential-speeches/august-8-1990-address-iraqs-invasion-kuwait,10,0.5,2,2,4
/the-presidency/presidential-speeches/august-8-1990-address-iraqs-invasion-kuwait,11,1.0,0,0,1
/the-presidency/presidential-speeches/august-9-1842-veto-message-regarding-import-duties,2,0.0,1,0,0
