metric,estimate,unit,interval_low,interval_high,p_value,p_adjusted,p_resolution,test_family,bootstrap_unit,bootstrap_draws,treatment,taxonomy,n_presidents,n_speeches,status,caveat,surprise_label,analysis,family_size
superlatives,6.738387048168367,superlatives,3.602907332798413,10.017206296297047,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_last_minus_first,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
superlatives,4.476994822520427,superlatives,3.074611599893794,5.917097392289371,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_modern_minus_early,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
superlatives,5.096548065986354,superlatives,4.115693556596374,6.072136306723367,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_modern_minus_postbellum,none,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
superlatives,0.7333333333333333,superlatives,0.4666666666666667,0.8833333333333333,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · spearman_vs_era,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
superlatives,9.464644825480043,superlatives,5.577668674627863,13.342062803336635,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_last_minus_first,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
superlatives,6.542297815408955,superlatives,4.543453301539674,8.48952841571746,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_modern_minus_early,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
superlatives,6.558098819139529,superlatives,4.872164732926175,8.258476230421708,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_modern_minus_postbellum,none,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
superlatives,0.7666666666666667,superlatives,0.5166666666666667,0.9337499999999637,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · spearman_vs_era,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
us_them,22.623112670701246,us_them,2.1012356412573587,44.194119577575485,0.0267,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_last_minus_first,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 2.67%,register,444
us_them,-0.5318491263727338,us_them,-8.923711108895485,7.942424092429752,0.8736,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_modern_minus_early,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 87.4%,register,444
us_them,14.962025962633554,us_them,6.85456585332387,22.991048742174765,0.0001,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_modern_minus_postbellum,none,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 0.01%,register,444
us_them,0.03333333333333333,us_them,-0.21666666666666667,0.23333333333333334,0.7458,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · spearman_vs_era,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 74.6%,register,444
us_them,51.35167218967693,us_them,31.918631468779584,70.76918780819702,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_last_minus_first,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
us_them,12.675560819470661,us_them,4.54019723084476,20.642514199233222,0.0022,0.33880000000000005,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_modern_minus_early,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.22%,register,444
us_them,26.37657488226472,us_them,18.785608555028393,33.68553648181962,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_modern_minus_postbellum,none,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
us_them,0.15,us_them,-0.05,0.43333333333333335,0.1573,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · spearman_vs_era,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 15.7%,register,444
us_them,23.39112309602784,us_them,1.4913815921770843,46.175270937220176,0.0348,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_last_minus_first,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 3.48%,register,444
us_them,0.1307841395054652,us_them,-8.790885940558619,9.024865538308305,0.9754,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_modern_minus_early,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 97.5%,register,444
us_them,18.540243849243375,us_them,9.330415073620976,27.34118331191146,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_modern_minus_postbellum,none,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
us_them,0.08333333333333333,us_them,-0.2,0.26666666666666666,0.6493,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · spearman_vs_era,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 64.9%,register,444
values_share,0.05832578728966786,values_share,-0.06091836028236455,0.16554745171014504,0.3174,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_last_minus_first,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 31.7%,register,444
values_share,0.16111073330690912,values_share,0.11517540645235111,0.20477249981547718,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_modern_minus_early,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
values_share,0.17528415788741042,values_share,0.13653110919233602,0.2139753557648202,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_modern_minus_postbellum,none,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
values_share,0.6666666666666666,values_share,0.35,0.7666666666666667,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · spearman_vs_era,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
values_share,-0.05528595665224423,values_share,-0.18191929475687094,0.0732700665507444,0.4525,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_last_minus_first,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 45.2%,register,444
values_share,0.09836158690307834,values_share,0.04894626639184493,0.14883089751399747,0.0001,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_modern_minus_early,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.01%,register,444
values_share,0.12213226269073424,values_share,0.08416876563104696,0.15956214865059956,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_modern_minus_postbellum,none,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
values_share,0.3333333333333333,values_share,0.1,0.6333333333333333,0.0013,0.2067,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · spearman_vs_era,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.13%,register,444
values_share,0.05945945945945946,values_share,-0.060833282083790435,0.16629250088910572,0.316,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_last_minus_first,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 31.6%,register,444
values_share,0.15345847673822005,values_share,0.1055239519273649,0.1989936291268481,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_modern_minus_early,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
values_share,0.17874234153016327,values_share,0.1342571097627906,0.22258722732283037,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_modern_minus_postbellum,none,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
values_share,0.5833333333333334,values_share,0.31666666666666665,0.7666666666666667,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · spearman_vs_era,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
words_per_sentence,-23.05371419426421,words_per_sentence,-25.25517850691571,-20.887090127765894,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_last_minus_first,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
words_per_sentence,-20.606299816447272,words_per_sentence,-21.706996498083033,-19.56818268425282,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_modern_minus_early,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
words_per_sentence,-11.199025005115047,words_per_sentence,-12.001904336562438,-10.380920102144197,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_modern_minus_postbellum,none,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
words_per_sentence,-0.9833333333333333,words_per_sentence,-1.0,-0.9333333333333333,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · spearman_vs_era,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
words_per_sentence,-24.5446424577507,words_per_sentence,-30.015138076892182,-20.810786077932,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_last_minus_first,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
words_per_sentence,-20.735662445103205,words_per_sentence,-22.937420543937094,-19.05933475261333,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_modern_minus_early,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
words_per_sentence,-11.842709135955683,words_per_sentence,-12.602936889808001,-11.055434712314922,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_modern_minus_postbellum,none,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
words_per_sentence,-0.9833333333333333,words_per_sentence,-1.0,-0.9333333333333333,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · spearman_vs_era,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
words_per_sentence,-21.717641520026632,words_per_sentence,-23.552676365349868,-19.917155830409325,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_last_minus_first,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
words_per_sentence,-19.522688767272452,words_per_sentence,-20.614600751665712,-18.501843033168225,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_modern_minus_early,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
words_per_sentence,-11.064883902312893,words_per_sentence,-11.928113534648643,-10.227000240075709,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_modern_minus_postbellum,none,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
words_per_sentence,-0.95,words_per_sentence,-0.9833333333333333,-0.9166666666666666,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · spearman_vs_era,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
zero_topic_share,0.0,zero_topic_share,0.0,0.0,1.0,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_last_minus_first,llm_level2,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 100%,register,444
zero_topic_share,0.0024555014171375364,zero_topic_share,-0.00016462723566872345,0.005526404912566501,0.0703,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_modern_minus_early,llm_level2,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 7.03%,register,444
zero_topic_share,-0.0007744645889276587,zero_topic_share,-0.008142500490161873,0.00506477892206376,0.8362,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_modern_minus_postbellum,llm_level2,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 83.6%,register,444
zero_topic_share,0.15256428831468236,zero_topic_share,-0.15256428831468236,0.27852424952911653,0.2639,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · spearman_vs_era,llm_level2,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 26.4%,register,444
zero_topic_share,0.041161796151104775,zero_topic_share,0.0024335206505704215,0.09976746612039779,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_last_minus_first,llm_level2,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
zero_topic_share,0.019233612296151604,zero_topic_share,0.005166693724855852,0.03889666371357765,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_modern_minus_early,llm_level2,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
zero_topic_share,0.019319472227600536,zero_topic_share,0.005201908473462475,0.03895205773734501,0.0001,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_modern_minus_postbellum,llm_level2,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 0.01%,register,444
zero_topic_share,0.7333333333333333,zero_topic_share,0.48333333333333334,0.8333333333333334,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · spearman_vs_era,llm_level2,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
zero_topic_share,0.0,zero_topic_share,0.0,0.0,1.0,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_last_minus_first,llm_level2,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 100%,register,444
zero_topic_share,0.0021182132004879794,zero_topic_share,-0.0004531470089618547,0.00549939359751795,0.1318,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_modern_minus_early,llm_level2,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 13.2%,register,444
zero_topic_share,0.002553079387497284,zero_topic_share,0.0002327603413126032,0.0058688362359027675,0.0209,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_modern_minus_postbellum,llm_level2,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 2.09%,register,444
zero_topic_share,0.1356127007241621,zero_topic_share,-0.26111648393354675,0.4356649189097367,0.4464,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · spearman_vs_era,llm_level2,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 44.6%,register,444
party_attack,0.011866235167206042,share of paragraphs,0.0,0.02799064069315188,,,,descriptive intervals,speech,2000,The founding · raw,closed AI rubric,,73.0,exploratory,ok,Not tested,combativeness,0
party_attack,0.001953125,share of paragraphs,0.0,0.00584823876096491,,,,descriptive intervals,speech,2000,The founding · sotu_only,closed AI rubric,,27.0,exploratory,ok,Not tested,combativeness,0
party_attack,0.0018038411383007444,share of paragraphs,0.0004254952627045843,0.004211997560076242,,,,descriptive intervals,speech,2000,The founding · genre_standardized,closed AI rubric,,72.0,exploratory,ok,Not tested,combativeness,0
enemy_naming,0.25782092772384035,share of paragraphs,0.19330385501932953,0.3271477691497762,,,,descriptive intervals,speech,2000,The founding · raw,closed AI rubric,,73.0,exploratory,ok,Not tested,combativeness,0
enemy_naming,0.26171875,share of paragraphs,0.18374282909849757,0.34489873987398734,,,,descriptive intervals,speech,2000,The founding · sotu_only,closed AI rubric,,27.0,exploratory,ok,Not tested,combativeness,0
enemy_naming,0.2073247454213578,share of paragraphs,0.1509907859349369,0.26531277313531426,,,,descriptive intervals,speech,2000,The founding · genre_standardized,closed AI rubric,,72.0,exploratory,ok,Not tested,combativeness,0
zero_sum,0.07335490830636461,share of paragraphs,0.03968190169958659,0.1160919085017996,,,,descriptive intervals,speech,2000,The founding · raw,closed AI rubric,,73.0,exploratory,ok,Not tested,combativeness,0
zero_sum,0.083984375,share of paragraphs,0.030358558826444653,0.14846364208703858,,,,descriptive intervals,speech,2000,The founding · sotu_only,closed AI rubric,,27.0,exploratory,ok,Not tested,combativeness,0
zero_sum,0.06260973058408927,share of paragraphs,0.03151255817273957,0.09939493043785,,,,descriptive intervals,speech,2000,The founding · genre_standardized,closed AI rubric,,72.0,exploratory,ok,Not tested,combativeness,0
party_attack,0.015911542610571736,share of paragraphs,0.006914618960473222,0.027524441435937463,,,,descriptive intervals,speech,2000,Expansion · raw,closed AI rubric,,102.0,exploratory,ok,Not tested,combativeness,0
party_attack,0.0136986301369863,share of paragraphs,0.0034486354896028936,0.028794135170244976,,,,descriptive intervals,speech,2000,Expansion · sotu_only,closed AI rubric,,34.0,exploratory,ok,Not tested,combativeness,0
party_attack,0.015612029020627693,share of paragraphs,0.005490444606640157,0.02622235638738483,,,,descriptive intervals,speech,2000,Expansion · genre_standardized,closed AI rubric,,100.0,exploratory,ok,Not tested,combativeness,0
enemy_naming,0.20280474649406688,share of paragraphs,0.15829201387303807,0.2497485934014476,,,,descriptive intervals,speech,2000,Expansion · raw,closed AI rubric,,102.0,exploratory,ok,Not tested,combativeness,0
enemy_naming,0.1888750518887505,share of paragraphs,0.14064483619759727,0.24050348101421412,,,,descriptive intervals,speech,2000,Expansion · sotu_only,closed AI rubric,,34.0,exploratory,ok,Not tested,combativeness,0
enemy_naming,0.19839707984554247,share of paragraphs,0.15322918859488233,0.2399193200181025,,,,descriptive intervals,speech,2000,Expansion · genre_standardized,closed AI rubric,,100.0,exploratory,ok,Not tested,combativeness,0
zero_sum,0.06014023732470335,share of paragraphs,0.040865051429822004,0.08492014977179303,,,,descriptive intervals,speech,2000,Expansion · raw,closed AI rubric,,102.0,exploratory,ok,Not tested,combativeness,0
zero_sum,0.0502283105022831,share of paragraphs,0.027894837371752895,0.0791815763840731,,,,descriptive intervals,speech,2000,Expansion · sotu_only,closed AI rubric,,34.0,exploratory,ok,Not tested,combativeness,0
zero_sum,0.05557661460627301,share of paragraphs,0.03630473671604885,0.07685988544272133,,,,descriptive intervals,speech,2000,Expansion · genre_standardized,closed AI rubric,,100.0,exploratory,ok,Not tested,combativeness,0
party_attack,0.0520484411234218,share of paragraphs,0.02976521426101436,0.08090459683279434,,,,descriptive intervals,speech,2000,Civil War & Reconstruction · raw,closed AI rubric,,120.0,exploratory,ok,Not tested,combativeness,0
party_attack,0.029585798816568046,share of paragraphs,0.010082855517513624,0.05397830264221999,,,,descriptive intervals,speech,2000,Civil War & Reconstruction · sotu_only,closed AI rubric,,28.0,exploratory,ok,Not tested,combativeness,0
party_attack,0.04026998562962676,share of paragraphs,,,,,,descriptive intervals,speech,2000,Civil War & Reconstruction · genre_standardized,closed AI rubric,,117.0,exploratory,suppressed_n_floor,Not tested,combativeness,0
enemy_naming,0.18989951043545478,share of paragraphs,0.15652703542020074,0.22177316310252887,,,,descriptive intervals,speech,2000,Civil War & Reconstruction · raw,closed AI rubric,,120.0,exploratory,ok,Not tested,combativeness,0
enemy_naming,0.1524806554392353,share of paragraphs,0.11698944191858159,0.19010792491372197,,,,descriptive intervals,speech,2000,Civil War & Reconstruction · sotu_only,closed AI rubric,,28.0,exploratory,ok,Not tested,combativeness,0
enemy_naming,0.2153842842615165,share of paragraphs,,,,,,descriptive intervals,speech,2000,Civil War & Reconstruction · genre_standardized,closed AI rubric,,117.0,exploratory,suppressed_n_floor,Not tested,combativeness,0
zero_sum,0.06132440092759598,share of paragraphs,0.043037876709644554,0.08063640120999489,,,,descriptive intervals,speech,2000,Civil War & Reconstruction · raw,closed AI rubric,,120.0,exploratory,ok,Not tested,combativeness,0
zero_sum,0.04050978607191625,share of paragraphs,0.026486728586679182,0.05675141371541931,,,,descriptive intervals,speech,2000,Civil War & Reconstruction · sotu_only,closed AI rubric,,28.0,exploratory,ok,Not tested,combativeness,0
zero_sum,0.09077638672404303,share of paragraphs,,,,,,descriptive intervals,speech,2000,Civil War & Reconstruction · genre_standardized,closed AI rubric,,117.0,exploratory,suppressed_n_floor,Not tested,combativeness,0
party_attack,0.022290331568682084,share of paragraphs,0.010953180351782256,0.038891643658634144,,,,descriptive intervals,speech,2000,The Gilded Age · raw,closed AI rubric,,84.0,exploratory,ok,Not tested,combativeness,0
party_attack,0.010218978102189781,share of paragraphs,0.004890362155265483,0.016502224519350368,,,,descriptive intervals,speech,2000,The Gilded Age · sotu_only,closed AI rubric,,23.0,exploratory,ok,Not tested,combativeness,0
party_attack,0.01415862616960915,share of paragraphs,0.008609201879090514,0.020041271805206567,,,,descriptive intervals,speech,2000,The Gilded Age · genre_standardized,closed AI rubric,,79.0,exploratory,ok,Not tested,combativeness,0
enemy_naming,0.10755084981889106,share of paragraphs,0.08133529275822635,0.14098761894125253,,,,descriptive intervals,speech,2000,The Gilded Age · raw,closed AI rubric,,84.0,exploratory,ok,Not tested,combativeness,0
enemy_naming,0.08248175182481751,share of paragraphs,0.06641687456988717,0.10294595530892607,,,,descriptive intervals,speech,2000,The Gilded Age · sotu_only,closed AI rubric,,23.0,exploratory,ok,Not tested,combativeness,0
enemy_naming,0.11352410379025037,share of paragraphs,0.08093572709069836,0.1423743033444877,,,,descriptive intervals,speech,2000,The Gilded Age · genre_standardized,closed AI rubric,,79.0,exploratory,ok,Not tested,combativeness,0
zero_sum,0.03650041794371691,share of paragraphs,0.023969355251651687,0.052267184210841325,,,,descriptive intervals,speech,2000,The Gilded Age · raw,closed AI rubric,,84.0,exploratory,ok,Not tested,combativeness,0
zero_sum,0.024817518248175182,share of paragraphs,0.014844446922390724,0.03575603851649815,,,,descriptive intervals,speech,2000,The Gilded Age · sotu_only,closed AI rubric,,23.0,exploratory,ok,Not tested,combativeness,0
zero_sum,0.032741304639788776,share of paragraphs,0.02368988045919748,0.043547639582994374,,,,descriptive intervals,speech,2000,The Gilded Age · genre_standardized,closed AI rubric,,79.0,exploratory,ok,Not tested,combativeness,0
party_attack,0.04154302670623145,share of paragraphs,0.015782988144669052,0.07726232133148939,,,,descriptive intervals,speech,2000,Progressives & Depression · raw,closed AI rubric,,129.0,exploratory,ok,Not tested,combativeness,0
party_attack,0.006440677966101695,share of paragraphs,0.0006693907007654792,0.014771142409782837,,,,descriptive intervals,speech,2000,Progressives & Depression · sotu_only,closed AI rubric,,32.0,exploratory,ok,Not tested,combativeness,0
party_attack,0.04701620102382067,share of paragraphs,0.02630816082950153,0.06672751844670903,,,,descriptive intervals,speech,2000,Progressives & Depression · genre_standardized,closed AI rubric,,129.0,exploratory,ok,Not tested,combativeness,0
enemy_naming,0.10746078846969055,share of paragraphs,0.0771700652322067,0.1472563550007299,,,,descriptive intervals,speech,2000,Progressives & Depression · raw,closed AI rubric,,129.0,exploratory,ok,Not tested,combativeness,0
enemy_naming,0.06135593220338983,share of paragraphs,0.04007859965185341,0.08571944301186175,,,,descriptive intervals,speech,2000,Progressives & Depression · sotu_only,closed AI rubric,,32.0,exploratory,ok,Not tested,combativeness,0
enemy_naming,0.09887188039350417,share of paragraphs,0.0772958401228219,0.11949895272621085,,,,descriptive intervals,speech,2000,Progressives & Depression · genre_standardized,closed AI rubric,,129.0,exploratory,ok,Not tested,combativeness,0
zero_sum,0.028189910979228485,share of paragraphs,0.019908315204376803,0.03902799274163418,,,,descriptive intervals,speech,2000,Progressives & Depression · raw,closed AI rubric,,129.0,exploratory,ok,Not tested,combativeness,0
zero_sum,0.016271186440677966,share of paragraphs,0.008885915875217434,0.024513394716116226,,,,descriptive intervals,speech,2000,Progressives & Depression · sotu_only,closed AI rubric,,32.0,exploratory,ok,Not tested,combativeness,0
zero_sum,0.032483698605148985,share of paragraphs,0.023966280111105062,0.04151894579040528,,,,descriptive intervals,speech,2000,Progressives & Depression · genre_standardized,closed AI rubric,,129.0,exploratory,ok,Not tested,combativeness,0
party_attack,0.04442581726739313,share of paragraphs,0.02337360314104501,0.06868697478991594,,,,descriptive intervals,speech,2000,War & New Deal · raw,closed AI rubric,,55.0,exploratory,ok,Not tested,combativeness,0
party_attack,0.04597701149425287,share of paragraphs,,,,,,descriptive intervals,speech,2000,War & New Deal · sotu_only,closed AI rubric,,3.0,exploratory,suppressed_n_floor,Not tested,combativeness,0
party_attack,0.05839424730079358,share of paragraphs,,,,,,descriptive intervals,speech,2000,War & New Deal · genre_standardized,closed AI rubric,,52.0,exploratory,suppressed_n_floor,Not tested,combativeness,0
enemy_naming,0.35792120704107294,share of paragraphs,0.29693063497859257,0.4188988357596212,,,,descriptive intervals,speech,2000,War & New Deal · raw,closed AI rubric,,55.0,exploratory,ok,Not tested,combativeness,0
enemy_naming,0.3793103448275862,share of paragraphs,,,,,,descriptive intervals,speech,2000,War & New Deal · sotu_only,closed AI rubric,,3.0,exploratory,suppressed_n_floor,Not tested,combativeness,0
enemy_naming,0.3718873159663706,share of paragraphs,,,,,,descriptive intervals,speech,2000,War & New Deal · genre_standardized,closed AI rubric,,52.0,exploratory,suppressed_n_floor,Not tested,combativeness,0
zero_sum,0.19279128248113997,share of paragraphs,0.14297607655502392,0.24355131036274474,,,,descriptive intervals,speech,2000,War & New Deal · raw,closed AI rubric,,55.0,exploratory,ok,Not tested,combativeness,0
zero_sum,0.2988505747126437,share of paragraphs,,,,,,descriptive intervals,speech,2000,War & New Deal · sotu_only,closed AI rubric,,3.0,exploratory,suppressed_n_floor,Not tested,combativeness,0
zero_sum,0.25185291118060765,share of paragraphs,,,,,,descriptive intervals,speech,2000,War & New Deal · genre_standardized,closed AI rubric,,52.0,exploratory,suppressed_n_floor,Not tested,combativeness,0
party_attack,0.08892048561741223,share of paragraphs,0.06315159117798584,0.11581401351908399,,,,descriptive intervals,speech,2000,The Cold War · raw,closed AI rubric,,263.0,exploratory,ok,Not tested,combativeness,0
party_attack,0.0173046670162559,share of paragraphs,0.007482223899454061,0.030335988791744612,,,,descriptive intervals,speech,2000,The Cold War · sotu_only,closed AI rubric,,34.0,exploratory,ok,Not tested,combativeness,0
party_attack,0.05330264200148274,share of paragraphs,0.04623169354861828,0.0618169149867122,,,,descriptive intervals,speech,2000,The Cold War · genre_standardized,closed AI rubric,,261.0,exploratory,ok,Not tested,combativeness,0
enemy_naming,0.23580881548725802,share of paragraphs,0.2074370104279074,0.26526276963790274,,,,descriptive intervals,speech,2000,The Cold War · raw,closed AI rubric,,263.0,exploratory,ok,Not tested,combativeness,0
enemy_naming,0.10068169900367069,share of paragraphs,0.08084455975838027,0.12189045343886447,,,,descriptive intervals,speech,2000,The Cold War · sotu_only,closed AI rubric,,34.0,exploratory,ok,Not tested,combativeness,0
enemy_naming,0.18921307367526888,share of paragraphs,0.17017934407134006,0.21039294252612042,,,,descriptive intervals,speech,2000,The Cold War · genre_standardized,closed AI rubric,,261.0,exploratory,ok,Not tested,combativeness,0
zero_sum,0.08793612599803129,share of paragraphs,0.07437423082331798,0.10316984749324302,,,,descriptive intervals,speech,2000,The Cold War · raw,closed AI rubric,,263.0,exploratory,ok,Not tested,combativeness,0
