president_profile_id,topic_id,topic_level,state,topic_paragraph_count,topic_appearance_count,eligible_president_paragraph_count,eligible_president_appearance_count,speaker_paragraph_share,president_support_status,edge_support_status,evidence_receipt_count
john-f-kennedy,topic_5a155bc331770261b78e1232086fac4d4c9d68e93cdba69308af91647db16379,level2,supported_zero,0,0,1088,44,0.0,supported,thin,0
lyndon-b-johnson,topic_5a155bc331770261b78e1232086fac4d4c9d68e93cdba69308af91647db16379,level2,supported_zero,0,0,1877,71,0.0,supported,thin,0
richard-m-nixon,topic_5a155bc331770261b78e1232086fac4d4c9d68e93cdba69308af91647db16379,level2,supported_zero,0,0,633,27,0.0,supported,thin,0
gerald-ford,topic_5a155bc331770261b78e1232086fac4d4c9d68e93cdba69308af91647db16379,level2,supported_zero,0,0,520,17,0.0,supported,thin,0
jimmy-carter,topic_5a155bc331770261b78e1232086fac4d4c9d68e93cdba69308af91647db16379,level2,supported_zero,0,0,646,22,0.0,supported,thin,0
ronald-reagan,topic_5a155bc331770261b78e1232086fac4d4c9d68e93cdba69308af91647db16379,level2,supported_zero,0,0,1725,61,0.0,supported,thin,0
george-h-w-bush,topic_5a155bc331770261b78e1232086fac4d4c9d68e93cdba69308af91647db16379,level2,supported_zero,0,0,584,23,0.0,supported,thin,0
bill-clinton,topic_5a155bc331770261b78e1232086fac4d4c9d68e93cdba69308af91647db16379,level2,supported_zero,0,0,1154,39,0.0,supported,thin,0
george-w-bush,topic_5a155bc331770261b78e1232086fac4d4c9d68e93cdba69308af91647db16379,level2,supported_zero,0,0,1030,38,0.0,supported,thin,0
barack-obama,topic_5a155bc331770261b78e1232086fac4d4c9d68e93cdba69308af91647db16379,level2,supported_zero,0,0,1813,51,0.0,supported,thin,0
donald-trump,topic_5a155bc331770261b78e1232086fac4d4c9d68e93cdba69308af91647db16379,level2,supported_zero,0,0,2259,53,0.0,supported,thin,0
joe-biden,topic_5a155bc331770261b78e1232086fac4d4c9d68e93cdba69308af91647db16379,level2,supported_zero,0,0,1152,28,0.0,supported,thin,0
george-washington,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,254,22,0.0,supported,thin,0
john-adams,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,107,9,0.0,supported,thin,0
thomas-jefferson,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,314,25,0.0,supported,thin,0
james-madison,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,270,21,0.0,supported,thin,0
james-monroe,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,407,10,0.0,supported,thin,0
john-quincy-adams,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,276,8,0.0,supported,thin,0
andrew-jackson,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,1137,26,0.0,supported,thin,0
martin-van-buren,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,457,9,0.0,supported,thin,0
william-harrison,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,thin_zero,0,0,57,1,0.0,thin,thin,0
john-tyler,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,495,18,0.0,supported,thin,0
james-k-polk,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,686,24,0.0,supported,thin,0
zachary-taylor,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,thin_zero,0,0,80,4,0.0,thin,thin,0
millard-fillmore,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,253,7,0.0,supported,thin,0
franklin-pierce,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,451,15,0.0,supported,thin,0
james-buchanan,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,587,14,0.0,supported,thin,0
abraham-lincoln,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,663,15,0.0,supported,thin,0
andrew-johnson,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,636,30,0.0,supported,thin,0
ulysses-s-grant,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported,5,4,743,29,0.006729475100942127,supported,supported,3
rutherford-b-hayes,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported,17,4,499,16,0.03406813627254509,supported,supported,3
james-a-garfield,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,thin_zero,0,0,29,1,0.0,thin,thin,0
chester-a-arthur,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported,28,5,468,11,0.05982905982905983,supported,supported,3
grover-cleveland,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported,36,8,1316,31,0.02735562310030395,supported,supported,3
benjamin-harrison,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported,9,3,586,16,0.015358361774744027,supported,supported,3
william-mckinley,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,thin_edge,1,1,744,14,0.0013440860215053765,supported,thin_edge,1
theodore-roosevelt,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported,11,3,1398,21,0.007868383404864092,supported,supported,3
william-taft,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,thin_edge,3,2,937,11,0.0032017075773745998,supported,thin_edge,2
woodrow-wilson,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,615,32,0.0,supported,thin,0
warren-g-harding,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,238,18,0.0,supported,thin,0
calvin-coolidge,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,590,12,0.0,supported,thin,0
herbert-hoover,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,691,29,0.0,supported,thin,0
franklin-d-roosevelt,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,1066,47,0.0,supported,thin,0
harry-s-truman,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,308,19,0.0,supported,thin,0
dwight-d-eisenhower,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,692,15,0.0,supported,thin,0
john-f-kennedy,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,1088,44,0.0,supported,thin,0
lyndon-b-johnson,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,1877,71,0.0,supported,thin,0
richard-m-nixon,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,633,27,0.0,supported,thin,0
gerald-ford,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,520,17,0.0,supported,thin,0
jimmy-carter,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,646,22,0.0,supported,thin,0
ronald-reagan,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,1725,61,0.0,supported,thin,0
george-h-w-bush,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,584,23,0.0,supported,thin,0
bill-clinton,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,1154,39,0.0,supported,thin,0
george-w-bush,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,1030,38,0.0,supported,thin,0
barack-obama,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,1813,51,0.0,supported,thin,0
donald-trump,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,2259,53,0.0,supported,thin,0
joe-biden,topic_62da922067e157ae57f4a258b0cf64e3c665c7c9bc4cc7dc0868f3eff5dae18c,level2,supported_zero,0,0,1152,28,0.0,supported,thin,0
george-washington,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported_zero,0,0,254,22,0.0,supported,thin,0
john-adams,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported_zero,0,0,107,9,0.0,supported,thin,0
thomas-jefferson,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported_zero,0,0,314,25,0.0,supported,thin,0
james-madison,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported_zero,0,0,270,21,0.0,supported,thin,0
james-monroe,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported_zero,0,0,407,10,0.0,supported,thin,0
john-quincy-adams,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported_zero,0,0,276,8,0.0,supported,thin,0
andrew-jackson,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported_zero,0,0,1137,26,0.0,supported,thin,0
martin-van-buren,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported_zero,0,0,457,9,0.0,supported,thin,0
william-harrison,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,thin_zero,0,0,57,1,0.0,thin,thin,0
john-tyler,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported_zero,0,0,495,18,0.0,supported,thin,0
james-k-polk,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported_zero,0,0,686,24,0.0,supported,thin,0
zachary-taylor,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,thin_zero,0,0,80,4,0.0,thin,thin,0
millard-fillmore,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported_zero,0,0,253,7,0.0,supported,thin,0
franklin-pierce,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported_zero,0,0,451,15,0.0,supported,thin,0
james-buchanan,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported_zero,0,0,587,14,0.0,supported,thin,0
abraham-lincoln,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported_zero,0,0,663,15,0.0,supported,thin,0
andrew-johnson,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported,46,8,636,30,0.07232704402515723,supported,supported,3
ulysses-s-grant,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported,17,8,743,29,0.02288021534320323,supported,supported,3
rutherford-b-hayes,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported,21,6,499,16,0.04208416833667335,supported,supported,3
james-a-garfield,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,thin_president,4,1,29,1,0.13793103448275862,thin,thin_president,1
chester-a-arthur,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,thin_edge,1,1,468,11,0.002136752136752137,supported,thin_edge,1
grover-cleveland,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,thin_edge,3,2,1316,31,0.0022796352583586625,supported,thin_edge,2
benjamin-harrison,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported,5,3,586,16,0.008532423208191127,supported,supported,3
william-mckinley,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported_zero,0,0,744,14,0.0,supported,thin,0
theodore-roosevelt,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported,20,3,1398,21,0.01430615164520744,supported,supported,3
william-taft,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,thin_edge,8,1,937,11,0.008537886872998933,supported,thin_edge,1
woodrow-wilson,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,thin_edge,1,1,615,32,0.0016260162601626016,supported,thin_edge,1
warren-g-harding,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,thin_edge,3,1,238,18,0.012605042016806723,supported,thin_edge,1
calvin-coolidge,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported,12,7,590,12,0.020338983050847456,supported,supported,3
herbert-hoover,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,thin_edge,2,1,691,29,0.002894356005788712,supported,thin_edge,1
franklin-d-roosevelt,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,thin_edge,2,2,1066,47,0.001876172607879925,supported,thin_edge,2
harry-s-truman,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,thin_edge,4,3,308,19,0.012987012987012988,supported,thin_edge,3
dwight-d-eisenhower,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported,22,7,692,15,0.031791907514450865,supported,supported,3
john-f-kennedy,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported,55,17,1088,44,0.050551470588235295,supported,supported,3
lyndon-b-johnson,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported,179,45,1877,71,0.09536494405966968,supported,supported,3
richard-m-nixon,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported,19,7,633,27,0.030015797788309637,supported,supported,3
gerald-ford,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported,9,4,520,17,0.01730769230769231,supported,supported,3
jimmy-carter,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported,39,12,646,22,0.06037151702786378,supported,supported,3
ronald-reagan,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported,58,20,1725,61,0.0336231884057971,supported,supported,3
george-h-w-bush,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported,13,9,584,23,0.02226027397260274,supported,supported,3
bill-clinton,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported,115,16,1154,39,0.09965337954939342,supported,supported,3
george-w-bush,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported,14,11,1030,38,0.013592233009708738,supported,supported,3
barack-obama,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported,140,31,1813,51,0.07722007722007722,supported,supported,3
donald-trump,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported,46,18,2259,53,0.02036299247454626,supported,supported,3
joe-biden,topic_1a7030b6846c4405d8030cc611739889cc7fb0d42e531b86764bde14efb1c572,level2,supported,102,20,1152,28,0.08854166666666667,supported,supported,3
george-washington,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported_zero,0,0,254,22,0.0,supported,thin,0
john-adams,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported_zero,0,0,107,9,0.0,supported,thin,0
thomas-jefferson,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,thin_edge,1,1,314,25,0.0031847133757961785,supported,thin_edge,1
james-madison,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported_zero,0,0,270,21,0.0,supported,thin,0
james-monroe,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported_zero,0,0,407,10,0.0,supported,thin,0
john-quincy-adams,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported_zero,0,0,276,8,0.0,supported,thin,0
andrew-jackson,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported_zero,0,0,1137,26,0.0,supported,thin,0
martin-van-buren,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported_zero,0,0,457,9,0.0,supported,thin,0
william-harrison,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,thin_zero,0,0,57,1,0.0,thin,thin,0
john-tyler,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported_zero,0,0,495,18,0.0,supported,thin,0
james-k-polk,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported_zero,0,0,686,24,0.0,supported,thin,0
zachary-taylor,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,thin_zero,0,0,80,4,0.0,thin,thin,0
millard-fillmore,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,thin_edge,1,1,253,7,0.003952569169960474,supported,thin_edge,1
franklin-pierce,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported_zero,0,0,451,15,0.0,supported,thin,0
james-buchanan,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported_zero,0,0,587,14,0.0,supported,thin,0
abraham-lincoln,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,thin_edge,2,2,663,15,0.0030165912518853697,supported,thin_edge,2
andrew-johnson,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,thin_edge,2,2,636,30,0.0031446540880503146,supported,thin_edge,2
ulysses-s-grant,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported,18,6,743,29,0.024226110363391656,supported,supported,3
rutherford-b-hayes,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported_zero,0,0,499,16,0.0,supported,thin,0
james-a-garfield,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,thin_zero,0,0,29,1,0.0,thin,thin,0
chester-a-arthur,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported,5,4,468,11,0.010683760683760684,supported,supported,3
grover-cleveland,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported,16,6,1316,31,0.0121580547112462,supported,supported,3
benjamin-harrison,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported,12,6,586,16,0.020477815699658702,supported,supported,3
william-mckinley,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,thin_edge,3,3,744,14,0.004032258064516129,supported,thin_edge,3
theodore-roosevelt,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported,37,7,1398,21,0.026466380543633764,supported,supported,3
william-taft,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported,5,3,937,11,0.005336179295624333,supported,supported,3
woodrow-wilson,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported,7,2,615,32,0.011382113821138212,supported,supported,2
warren-g-harding,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported,7,2,238,18,0.029411764705882353,supported,supported,2
calvin-coolidge,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported,9,7,590,12,0.015254237288135594,supported,supported,3
herbert-hoover,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported,11,6,691,29,0.015918958031837915,supported,supported,3
franklin-d-roosevelt,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported_zero,0,0,1066,47,0.0,supported,thin,0
harry-s-truman,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,thin_edge,1,1,308,19,0.003246753246753247,supported,thin_edge,1
dwight-d-eisenhower,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported,8,4,692,15,0.011560693641618497,supported,supported,3
john-f-kennedy,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported_zero,0,0,1088,44,0.0,supported,thin,0
lyndon-b-johnson,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,thin_edge,3,3,1877,71,0.0015982951518380393,supported,thin_edge,3
richard-m-nixon,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported_zero,0,0,633,27,0.0,supported,thin,0
gerald-ford,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,thin_edge,1,1,520,17,0.0019230769230769232,supported,thin_edge,1
jimmy-carter,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported_zero,0,0,646,22,0.0,supported,thin,0
ronald-reagan,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported,6,3,1725,61,0.0034782608695652175,supported,supported,3
george-h-w-bush,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,thin_edge,1,1,584,23,0.0017123287671232876,supported,thin_edge,1
bill-clinton,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported,9,7,1154,39,0.00779896013864818,supported,supported,3
george-w-bush,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported,71,10,1030,38,0.06893203883495146,supported,supported,3
barack-obama,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported,73,21,1813,51,0.04026475455046884,supported,supported,3
donald-trump,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported,278,33,2259,53,0.12306330234617087,supported,supported,3
joe-biden,topic_3ebd136acae0812b1cafda1a5aeacc1218f1a3ea3dc79b9eb84cefa7ab7460e1,level2,supported,48,9,1152,28,0.041666666666666664,supported,supported,3
george-washington,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported,57,11,254,22,0.22440944881889763,supported,supported,3
john-adams,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,thin_edge,3,2,107,9,0.028037383177570093,supported,thin_edge,2
thomas-jefferson,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported,65,15,314,25,0.2070063694267516,supported,supported,3
james-madison,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported,16,10,270,21,0.05925925925925926,supported,supported,3
james-monroe,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported,32,9,407,10,0.07862407862407862,supported,supported,3
john-quincy-adams,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported,20,6,276,8,0.07246376811594203,supported,supported,3
andrew-jackson,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported,79,12,1137,26,0.06948109058927,supported,supported,3
martin-van-buren,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported,37,4,457,9,0.08096280087527352,supported,supported,3
william-harrison,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,thin_president,1,1,57,1,0.017543859649122806,thin,thin_president,1
john-tyler,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported,19,6,495,18,0.03838383838383838,supported,supported,3
james-k-polk,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported,40,9,686,24,0.05830903790087463,supported,supported,3
zachary-taylor,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,thin_president,1,1,80,4,0.0125,thin,thin_president,1
millard-fillmore,topic_e6a508e90a68a66bcd0d35ffc8e04c54c6a5cae0c52e13371d49a2bee6f14296,level2,supported,16,3,253,7,0.06324110671936758,supported,supported,3
