selection_order,series_id,series_label,series_kind,instrument,query,grouping_active,family_label,family_form_count,family_forms,period_kind,period,period_order,period_start,period_end,x,display_value,display_unit,numerator_count,denominator_count,denominator_unit,point,lo_sampling,hi_sampling,lo,hi,n_paragraphs,n_speeches,n_paired_paragraphs,ci_status,interval_unresolvable,disagreement_band_applied,disagreement_half_width,ci_components,disagreement_status,agreement_source,value_status,source_scope
3,corex:War & military,War & military,corex,Deterministic CorEx issue model,War & military,,,,,year5,1975,1975,1975,1979,1975.0,17.78584392014519,percent of eligible paragraphs,,1102,eligible paragraphs,0.17785843920145192,0.12719377806337764,0.23411611497130022,0.12719377806337764,0.23411611497130022,1102,27,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
3,corex:War & military,War & military,corex,Deterministic CorEx issue model,War & military,,,,,year5,1980,1980,1980,1984,1980.0,20.96486003573556,percent of eligible paragraphs,,1679,eligible paragraphs,0.20964860035735558,0.1554649619659421,0.2659302486187845,0.1554649619659421,0.2659302486187845,1679,41,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
3,corex:War & military,War & military,corex,Deterministic CorEx issue model,War & military,,,,,year5,1985,1985,1985,1989,1985.0,19.194312796208532,percent of eligible paragraphs,,844,eligible paragraphs,0.19194312796208532,0.15860890787065285,0.23425688102849646,0.15860890787065285,0.23425688102849646,844,28,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
3,corex:War & military,War & military,corex,Deterministic CorEx issue model,War & military,,,,,year5,1990,1990,1990,1994,1990.0,24.334975369458128,percent of eligible paragraphs,,1015,eligible paragraphs,0.24334975369458128,0.17823294380477747,0.32816188277800074,0.17823294380477747,0.32816188277800074,1015,32,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
3,corex:War & military,War & military,corex,Deterministic CorEx issue model,War & military,,,,,year5,1995,1995,1995,1999,1995.0,16.666666666666664,percent of eligible paragraphs,,834,eligible paragraphs,0.16666666666666666,0.11635731703218531,0.24980999999999998,0.11635731703218531,0.24980999999999998,834,22,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
3,corex:War & military,War & military,corex,Deterministic CorEx issue model,War & military,,,,,year5,2000,2000,2000,2004,2000.0,22.310126582278482,percent of eligible paragraphs,,632,eligible paragraphs,0.2231012658227848,0.1488266506208632,0.30488737653577447,0.1488266506208632,0.30488737653577447,632,23,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
3,corex:War & military,War & military,corex,Deterministic CorEx issue model,War & military,,,,,year5,2005,2005,2005,2009,2005.0,22.0554272517321,percent of eligible paragraphs,,866,eligible paragraphs,0.22055427251732102,0.1453360884016328,0.3074263800246333,0.1453360884016328,0.3074263800246333,866,28,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
3,corex:War & military,War & military,corex,Deterministic CorEx issue model,War & military,,,,,year5,2010,2010,2010,2014,2010.0,15.691056910569106,percent of eligible paragraphs,,1230,eligible paragraphs,0.15691056910569107,0.1113708159680094,0.21432360473900455,0.1113708159680094,0.21432360473900455,1230,33,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
3,corex:War & military,War & military,corex,Deterministic CorEx issue model,War & military,,,,,year5,2015,2015,2015,2019,2015.0,12.674961119751165,percent of eligible paragraphs,,1286,eligible paragraphs,0.12674961119751166,0.10613391018182777,0.14971168539325844,0.10613391018182777,0.14971168539325844,1286,27,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
3,corex:War & military,War & military,corex,Deterministic CorEx issue model,War & military,,,,,year5,2020,2020,2020,2024,2020.0,15.114443567482242,percent of eligible paragraphs,,2534,eligible paragraphs,0.1511444356748224,0.11351812395318436,0.20292487986662744,0.11351812395318436,0.20292487986662744,2534,50,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
3,corex:War & military,War & military,corex,Deterministic CorEx issue model,War & military,,,,,year5,2025,2025,2025,2029,2025.0,25.800711743772244,percent of eligible paragraphs,,562,eligible paragraphs,0.2580071174377224,0.16484993419497454,0.40981058095869227,0.16484993419497454,0.40981058095869227,562,11,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1785,1785,1785,1789,1785.0,0.0,percent of eligible paragraphs,,14,eligible paragraphs,0.0,,,,,14,2,,low_cluster_caution,true,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1790,1790,1790,1794,1790.0,11.627906976744185,percent of eligible paragraphs,,129,eligible paragraphs,0.11627906976744186,0.04948529411764706,0.1800214353763099,0.04948529411764706,0.1800214353763099,129,13,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1795,1795,1795,1799,1795.0,33.0188679245283,percent of eligible paragraphs,,212,eligible paragraphs,0.330188679245283,0.24579975825946815,0.4223982399667722,0.24579975825946815,0.4223982399667722,212,13,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1800,1800,1800,1804,1800.0,16.025641025641026,percent of eligible paragraphs,,156,eligible paragraphs,0.16025641025641027,0.0601981351981352,0.2638844086021505,0.0601981351981352,0.2638844086021505,156,13,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1805,1805,1805,1809,1805.0,18.461538461538463,percent of eligible paragraphs,,195,eligible paragraphs,0.18461538461538463,0.14106300141576214,0.23016104141776184,0.14106300141576214,0.23016104141776184,195,15,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1810,1810,1810,1814,1810.0,19.230769230769234,percent of eligible paragraphs,,182,eligible paragraphs,0.19230769230769232,0.1280727171941141,0.264221582009398,0.1280727171941141,0.264221582009398,182,14,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1815,1815,1815,1819,1815.0,29.55665024630542,percent of eligible paragraphs,,203,eligible paragraphs,0.2955665024630542,0.18118299982133287,0.38721203260676945,0.18118299982133287,0.38721203260676945,203,9,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1820,1820,1820,1824,1820.0,24.548736462093864,percent of eligible paragraphs,,277,eligible paragraphs,0.24548736462093862,0.1640815886367488,0.3172766589633542,0.1640815886367488,0.3172766589633542,277,7,,low_cluster_caution,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1825,1825,1825,1829,1825.0,25.815217391304344,percent of eligible paragraphs,,368,eligible paragraphs,0.25815217391304346,0.2187305019852524,0.3120323067192137,0.2187305019852524,0.3120323067192137,368,10,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1830,1830,1830,1834,1830.0,19.154228855721392,percent of eligible paragraphs,,804,eligible paragraphs,0.19154228855721392,0.12379345299906047,0.25815552406584297,0.12379345299906047,0.25815552406584297,804,19,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1835,1835,1835,1839,1835.0,19.751166407465007,percent of eligible paragraphs,,643,eligible paragraphs,0.19751166407465007,0.14464425770308123,0.26039727017987885,0.14464425770308123,0.26039727017987885,643,12,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1840,1840,1840,1844,1840.0,22.610015174506827,percent of eligible paragraphs,,659,eligible paragraphs,0.22610015174506828,0.17726051510098204,0.2818500307708087,0.17726051510098204,0.2818500307708087,659,20,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1845,1845,1845,1849,1845.0,36.56998738965952,percent of eligible paragraphs,,793,eligible paragraphs,0.3656998738965952,0.2835928125193295,0.45947626992955126,0.2835928125193295,0.45947626992955126,793,28,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1850,1850,1850,1854,1850.0,19.469026548672566,percent of eligible paragraphs,,904,eligible paragraphs,0.19469026548672566,0.11708740398239988,0.31346902227571144,0.11708740398239988,0.31346902227571144,904,21,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1855,1855,1855,1859,1855.0,23.367198838896954,percent of eligible paragraphs,,689,eligible paragraphs,0.23367198838896952,0.14832249245009918,0.2754513673712961,0.14832249245009918,0.2754513673712961,689,13,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1860,1860,1860,1864,1860.0,13.996889580093313,percent of eligible paragraphs,,643,eligible paragraphs,0.13996889580093314,0.09298244228592487,0.18048311115806456,0.09298244228592487,0.18048311115806456,643,18,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1865,1865,1865,1869,1865.0,14.180024660912455,percent of eligible paragraphs,,811,eligible paragraphs,0.14180024660912455,0.09377595262757464,0.1877534829721362,0.09377595262757464,0.1877534829721362,811,37,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1870,1870,1870,1874,1870.0,28.910891089108908,percent of eligible paragraphs,,505,eligible paragraphs,0.2891089108910891,0.22071115282220222,0.38211348990538624,0.22071115282220222,0.38211348990538624,505,19,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1875,1875,1875,1879,1875.0,20.20033388981636,percent of eligible paragraphs,,599,eligible paragraphs,0.2020033388981636,0.13961691656413572,0.27407850257380817,0.13961691656413572,0.27407850257380817,599,20,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1880,1880,1880,1884,1880.0,26.257861635220124,percent of eligible paragraphs,,636,eligible paragraphs,0.26257861635220126,0.2147161190848695,0.3176376652358172,0.2147161190848695,0.3176376652358172,636,16,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1885,1885,1885,1889,1885.0,19.298245614035086,percent of eligible paragraphs,,798,eligible paragraphs,0.19298245614035087,0.12797189682035895,0.24481474567761366,0.12797189682035895,0.24481474567761366,798,18,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1890,1890,1890,1894,1890.0,23.81516587677725,percent of eligible paragraphs,,844,eligible paragraphs,0.2381516587677725,0.1960128075564185,0.2809009009009009,0.1960128075564185,0.2809009009009009,844,20,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1895,1895,1895,1899,1895.0,24.378698224852073,percent of eligible paragraphs,,845,eligible paragraphs,0.24378698224852072,0.18155818393895942,0.2885654030824734,0.18155818393895942,0.2885654030824734,845,20,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1900,1900,1900,1904,1900.0,24.216867469879517,percent of eligible paragraphs,,830,eligible paragraphs,0.2421686746987952,0.17664753367826608,0.32663120567375886,0.17664753367826608,0.32663120567375886,830,15,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1905,1905,1905,1909,1905.0,11.11111111111111,percent of eligible paragraphs,,1152,eligible paragraphs,0.1111111111111111,0.06957387864680767,0.1663717687298559,0.06957387864680767,0.1663717687298559,1152,16,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1910,1910,1910,1914,1910.0,19.742489270386265,percent of eligible paragraphs,,932,eligible paragraphs,0.19742489270386265,0.10870341614906832,0.2560524062285523,0.10870341614906832,0.2560524062285523,932,20,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1915,1915,1915,1919,1915.0,10.84598698481562,percent of eligible paragraphs,,461,eligible paragraphs,0.10845986984815618,0.08313172043010753,0.13944852019061948,0.08313172043010753,0.13944852019061948,461,21,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1920,1920,1920,1924,1920.0,11.977715877437326,percent of eligible paragraphs,,359,eligible paragraphs,0.11977715877437325,0.07919571279191356,0.1699979671969786,0.07919571279191356,0.1699979671969786,359,19,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1925,1925,1925,1929,1925.0,13.892908827785819,percent of eligible paragraphs,,691,eligible paragraphs,0.1389290882778582,0.09958719059015422,0.18857307747799737,0.09958719059015422,0.18857307747799737,691,20,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1930,1930,1930,1934,1930.0,13.513513513513514,percent of eligible paragraphs,,629,eligible paragraphs,0.13513513513513514,0.09058387662909531,0.19648404583243653,0.09058387662909531,0.19648404583243653,629,27,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1935,1935,1935,1939,1935.0,3.6363636363636362,percent of eligible paragraphs,,275,eligible paragraphs,0.03636363636363636,0.013465898784690731,0.06458052250705261,0.013465898784690731,0.06458052250705261,275,13,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1940,1940,1940,1944,1940.0,8.955223880597014,percent of eligible paragraphs,,603,eligible paragraphs,0.08955223880597014,0.06992733678300121,0.11203859222363796,0.06992733678300121,0.11203859222363796,603,26,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1945,1945,1945,1949,1945.0,19.92619926199262,percent of eligible paragraphs,,271,eligible paragraphs,0.1992619926199262,0.13732751623376624,0.27847810084652186,0.13732751623376624,0.27847810084652186,271,17,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1950,1950,1950,1954,1950.0,13.8328530259366,percent of eligible paragraphs,,347,eligible paragraphs,0.138328530259366,0.07792018170019469,0.19423300970873786,0.07792018170019469,0.19423300970873786,347,11,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1955,1955,1955,1959,1955.0,11.41439205955335,percent of eligible paragraphs,,403,eligible paragraphs,0.1141439205955335,0.07859276729559748,0.14236471213934315,0.07859276729559748,0.14236471213934315,403,8,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1960,1960,1960,1964,1960.0,14.485559566787003,percent of eligible paragraphs,,2216,eligible paragraphs,0.14485559566787004,0.11720566491751949,0.1737839896858884,0.11720566491751949,0.1737839896858884,2216,67,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1965,1965,1965,1969,1965.0,11.466535433070867,percent of eligible paragraphs,,2032,eligible paragraphs,0.11466535433070867,0.0887548120840402,0.14072446483258277,0.0887548120840402,0.14072446483258277,2032,53,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1970,1970,1970,1974,1970.0,14.57943925233645,percent of eligible paragraphs,,535,eligible paragraphs,0.14579439252336449,0.09932403433476394,0.20631751632773082,0.09932403433476394,0.20631751632773082,535,25,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1975,1975,1975,1979,1975.0,20.961887477313976,percent of eligible paragraphs,,1102,eligible paragraphs,0.20961887477313976,0.13707375735266006,0.2964134821811936,0.13707375735266006,0.2964134821811936,1102,27,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1980,1980,1980,1984,1980.0,13.639070875521146,percent of eligible paragraphs,,1679,eligible paragraphs,0.13639070875521145,0.1026786015327345,0.17329171928391027,0.1026786015327345,0.17329171928391027,1679,41,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1985,1985,1985,1989,1985.0,17.298578199052134,percent of eligible paragraphs,,844,eligible paragraphs,0.17298578199052134,0.11907295122862215,0.25120729303547956,0.11907295122862215,0.25120729303547956,844,28,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1990,1990,1990,1994,1990.0,10.83743842364532,percent of eligible paragraphs,,1015,eligible paragraphs,0.10837438423645321,0.06871932694554803,0.15479476585419036,0.06871932694554803,0.15479476585419036,1015,32,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,1995,1995,1995,1999,1995.0,7.793764988009593,percent of eligible paragraphs,,834,eligible paragraphs,0.07793764988009592,0.04876361708281115,0.12105316949528691,0.04876361708281115,0.12105316949528691,834,22,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,2000,2000,2000,2004,2000.0,10.126582278481013,percent of eligible paragraphs,,632,eligible paragraphs,0.10126582278481013,0.07073358174196553,0.13618979345278814,0.07073358174196553,0.13618979345278814,632,23,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,2005,2005,2005,2009,2005.0,7.505773672055427,percent of eligible paragraphs,,866,eligible paragraphs,0.07505773672055427,0.05126772354827218,0.0994209537232793,0.05126772354827218,0.0994209537232793,866,28,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,2010,2010,2010,2014,2010.0,6.747967479674796,percent of eligible paragraphs,,1230,eligible paragraphs,0.06747967479674796,0.04653473454003064,0.09318890694000646,0.04653473454003064,0.09318890694000646,1230,33,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,2015,2015,2015,2019,2015.0,7.931570762052877,percent of eligible paragraphs,,1286,eligible paragraphs,0.07931570762052877,0.05507703381782251,0.10566804293646287,0.05507703381782251,0.10566804293646287,1286,27,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,2020,2020,2020,2024,2020.0,4.656669297553275,percent of eligible paragraphs,,2534,eligible paragraphs,0.04656669297553275,0.030383408174486804,0.06663473876493106,0.030383408174486804,0.06663473876493106,2534,50,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
4,corex:Foreign policy,Foreign policy,corex,Deterministic CorEx issue model,Foreign policy,,,,,year5,2025,2025,2025,2029,2025.0,6.93950177935943,percent of eligible paragraphs,,562,eligible paragraphs,0.0693950177935943,0.046460166177908116,0.10508523992711073,0.046460166177908116,0.10508523992711073,562,11,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
5,corex:Immigration,Immigration,corex,Deterministic CorEx issue model,Immigration,,,,,year5,1785,1785,1785,1789,1785.0,0.0,percent of eligible paragraphs,,14,eligible paragraphs,0.0,,,,,14,2,,low_cluster_caution,true,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
5,corex:Immigration,Immigration,corex,Deterministic CorEx issue model,Immigration,,,,,year5,1790,1790,1790,1794,1790.0,0.7751937984496124,percent of eligible paragraphs,,129,eligible paragraphs,0.007751937984496124,0.0,0.02886269070735089,0.0,0.02886269070735089,129,13,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
5,corex:Immigration,Immigration,corex,Deterministic CorEx issue model,Immigration,,,,,year5,1795,1795,1795,1799,1795.0,0.9433962264150944,percent of eligible paragraphs,,212,eligible paragraphs,0.009433962264150943,0.0,0.02175679511745085,0.0,0.02175679511745085,212,13,,ok,false,false,,sampling_only,not_applicable_no_annotator_in_pipeline,n/a: CorEx labels have no annotator,observed,Complete source-document paragraph corpus; CorEx labels
